Theories,SU2nf4,SU2adj1nf2,SU6s1a1A2F8nf1,SU6adj1s1A1F8nf1,SU3adj1nf2,SU3adj1nf3,SU5s1a1A2F8nf0,SU3nf6,SU5s1a1A2F8nf1,SU6s2S2nf1,SU10s2A2F16nf1,SU8s1S2a1f8nf1,Sp2adj1a2nf4,SU5adj1s1A1F8nf0,SU9s2A2F16nf0,SO5adj1nf2,SU7a2A2nf1,SU3adj1nf4,Sp2s1a2nf0,Sp2adj1nf1,SU5s1S1a1A1nf1,SU4adj2a1A1nf1,Sp2s2a1nf1,Sp2s1a1nf2,Sp2s1a2nf1,SU5adj1a2A2nf1,Sp3a3nf1,SU4a3A3nf1,Sp2s2nf1,Sp2adj2nf2,SU4adj2a1A1nf0,Sp4a3nf0,SO12s2nf1,SU2adj1nf3,SU3adj2nf2,SU5a3A3nf0,SU7s1S2a1f8nf0,Sp5a3nf1,SU4adj1a2A2nf1,SU4s1S1a2A2nf1,SO5nf5,SU2adj2nf1,Sp4s1a1nf1,SU5s1S1a2A2nf1
SU8s1S2a1f8nf1,0.0075000000000000075,0.09185208519982307,0.01827642683288443,0.041674999166833294,0.030459444804161774,0.0204803428790742,0.07896905160321423,0.02204792759220494,0.014930394055974088,0.026352313834736484,0.020086617988656606,0.0,0.027131367660166182,0.03578485092263984,0.0997914491994847,0.09552486587271398,0.06751543033509695,0.019737865470545027,0.0,0.08984554647962369,0.025069348260818882,0.027688746209726934,0.002499999999999991,0.021147629234082557,0.004082482904638616,0.01699673171197595,0.01964971020425269,0.02297341458681705,0.02081665999466133,0.03647678104706548,0.021666666666666654,0.05286907308520634,0.01835226295462104,0.017078251276599333,0.06882445463318657,0.037868559225005885,0.03876567783204336,0.019002923751652315,0.0175,0.030550504633038936,0.08718196169188006,0.02174664725116648,0.020899893673307416,0.02273030282830976
Sp2adj1a2nf4,0.0076829537144107425,0.026352313834736484,0.046398036356916875,0.042687494916219,0.06871842709362769,0.05886071128803432,0.02236067977499789,0.023921166824012203,0.016749792701868143,0.10227957328377506,0.031280540631872446,0.027131367660166182,0.0,0.047733344972065606,0.019999999999999997,0.023804761428476155,0.025819888974716126,0.0636014063436406,0.0,0.06545248488619647,0.033962806453858047,0.054873592110514416,0.0033333333333333214,0.02758824226207809,0.002499999999999991,0.04378768218473216,0.051747248987533426,0.06932211447695141,0.1005402075457045,0.031797973380564865,0.10955718953029862,0.09475480052336252,0.043212973874880566,0.044009153088369654,0.03855911767086425,0.12327983073750005,0.050552502960343665,0.06325104303048641,0.04997221450188317,0.027638539919628332,0.07141428428542851,0.06446359868604569,0.08045012257431448,0.02814890959009088
SU5adj1s1A1F8nf0,0.015898986690282422,0.02266911751455907,0.05263210891546043,0.05727613425813196,0.06160469859425407,0.059628479399994376,0.06423156890847712,0.06392812804670224,0.01572330188676101,0.10938273782152891,0.021794494717703356,0.03578485092263984,0.047733344972065606,0.0,0.021147629234082536,0.01943650631615101,0.023213980461973517,0.09240610850419406,0.0,0.02048034287907419,0.07779960011322537,0.03431876713662334,0.002499999999999991,0.05679519737129582,0.002499999999999991,0.06202598021976132,0.09867525300477095,0.08295330011518531,0.0634045652054242,0.04065436972550155,0.03790521805181388,0.04908184774209074,0.06359594676112969,0.05406400527769532,0.07690181330039553,0.11091788754649891,0.03782268572636737,0.09509133036776335,0.05124153046547735,0.0282474187611305,0.01972026594366538,0.08488554385497897,0.07091172133168268,0.011931517552730298
SU9s2A2F16nf0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04412734098291243,0.0,0.03500991922933335,0.023333333333333314,0.0997914491994847,0.019999999999999997,0.021147629234082536,0.0,0.0,0.028674417556808742,0.0,0.0,0.0,0.005000000000000016,0.0033333333333333214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075000000000000075,0.0,0.027950849718747367,0.0,0.0,0.0,0.0,0.0,0.0,0.005000000000000016,0.0,0.0,0.0,0.0
SO5adj1nf2,0.002499999999999991,0.016687486995417337,0.02886751345948127,0.05423713365090993,0.052579305181157866,0.0541410195692693,0.01000000000000001,0.020155644370746368,0.01493039405597409,0.08969469822062444,0.002499999999999991,0.09552486587271398,0.023804761428476155,0.01943650631615101,0.0,0.0,0.025055493963954838,0.03675179511866659,0.02212653007891958,0.02738612787525829,0.05312459150169742,0.05191472709057508,0.006666666666666682,0.017658016750347578,0.008374896350934085,0.03010398644698073,0.04844813951249545,0.0331767153956573,0.06315765107165472,0.023213980461973514,0.059976847384821924,0.048591265790377515,0.05218157401484424,0.018427786989579982,0.021794494717703342,0.09877373132569206,0.025940637360455626,0.04107073843450535,0.057427490513400174,0.021554195260629266,0.07764323680928188,0.10343073366590158,0.0396512575112344,0.01190238071423808
SU7a2A2nf1,0.04475240527365851,0.022973414586817033,0.02409472049133492,0.023407619841980216,0.02416666666666666,0.024734703466093046,0.023407619841980216,0.02610076627227638,0.023407619841980216,0.028734899415944426,0.049025220266942414,0.06751543033509695,0.025819888974716126,0.023213980461973517,0.028674417556808742,0.025055493963954838,0.0,0.02387758130315732,0.12092238098144704,0.024094720491334928,0.022745573439926975,0.025289984842489215,0.054543560573178565,0.024734703466093067,0.062411047811175936,0.021874007914011135,0.02505549396395484,0.02409472049133492,0.025069348260818865,0.02333333333333333,0.02466441431158125,0.02333333333333333,0.04068851871911234,0.0225,0.023033791601808743,0.02393567769390845,0.026731691553909052,0.022376202636829254,0.02333333333333333,0.0302765035409749,0.02387758130315733,0.04117206442345208,0.02380476142847616,0.026627575514450746
SU3adj1nf4,0.002499999999999991,0.036026610535362144,0.039965262694272655,0.030686587732536616,0.06180727213596219,0.07708220719898118,0.039826010484495064,0.06057593948462083,0.016266017746619288,0.03091206165165237,0.002499999999999991,0.019737865470545027,0.0636014063436406,0.09240610850419406,0.0,0.03675179511866659,0.02387758130315732,0.0,0.002499999999999991,0.030968173626770065,0.06485025486114575,0.05351531452667439,0.004082482904638616,0.07195677714974301,0.0033333333333333214,0.043019698330467676,0.08907315969346646,0.029297326385411583,0.05754828890206516,0.018800856954464117,0.06466258578188779,0.0982344135219425,0.05375484474290048,0.046315644105300854,0.01952562418976663,0.11440971695329609,0.023921166824012196,0.05088794880257342,0.046368092477478515,0.023213980461973552,0.032702361450580975,0.057879184513951125,0.05137687547266116,0.012499999999999995
Sp2s1a2nf0,0.0033333333333333214,0.0075000000000000015,0.0,0.0,0.00816496580927727,0.005527707983925673,0.0,0.0033333333333333214,0.0,0.008975274678557521,0.002499999999999991,0.0,0.0,0.0,0.0,0.02212653007891958,0.12092238098144704,0.002499999999999991,0.0,0.0065085413965888924,0.015275252316519461,0.005833333333333356,0.05218157401484422,0.0055901699437494795,0.07865624931024588,0.005527707983925673,0.015115297622680894,0.002499999999999991,0.009464847243000467,0.008374896350934096,0.00971825315807551,0.0,0.015456030825826165,0.0038188130791298527,0.005527707983925673,0.006666666666666687,0.0,0.007637626158259735,0.005000000000000016,0.012610621625351301,0.01818118685772619,0.030103986446980723,0.0033333333333333214,0.004166666666666652
Sp2adj1nf1,0.0,0.029297326385411587,0.024166666666666677,0.05528336096873995,0.071956777149743,0.05775907817054487,0.0055901699437494795,0.016007810593582122,0.012047360245667467,0.08253366316573835,0.002499999999999991,0.08984554647962369,0.06545248488619647,0.02048034287907419,0.0,0.02738612787525829,0.024094720491334928,0.030968173626770065,0.0065085413965888924,0.0,0.05013869652163774,0.10705657901834484,0.010408329997330674,0.07586995452746759,0.00816496580927727,0.013017082793177754,0.034970225430595483,0.03452052529534662,0.08408411793489239,0.026874192494328493,0.0896908269804914,0.07785759793080928,0.06282692274990256,0.06403124237432849,0.03023059524536176,0.0497842567708128,0.021666666666666667,0.06106121700574122,0.05286250509051235,0.024565671621639466,0.08274794391537606,0.08996913050843855,0.048052344144461655,0.012499999999999995
SU5s1S1a1A1nf1,0.007861650943380512,0.04699290726623893,0.059517737785563664,0.031135902820449014,0.07301065371269837,0.05664828133119113,0.03940530139178964,0.037721567659187584,0.023584952830141483,0.07032168149929927,0.012360330811826099,0.025069348260818882,0.033962806453858047,0.07779960011322537,0.005000000000000016,0.05312459150169742,0.022745573439926975,0.06485025486114575,0.015275252316519461,0.05013869652163774,0.0,0.05204164998665331,0.011334558757279544,0.0454606056566195,0.012360330811826106,0.0610327780786685,0.12084482703956435,0.08301606270274847,0.08054070744384827,0.01464866319270578,0.08459051693633014,0.094666813380168,0.04798726682962654,0.03804237403504443,0.056574680241645595,0.04879805323985786,0.019878100736460923,0.05878397362849465,0.035901098714230036,0.026614532371118858,0.0348010216963685,0.043212973874880586,0.07500462948674862,0.019382838916021675
