Theories,SU2nf4,SU2adj1nf2,SU6s1a1A2F8nf1,SU6adj1s1A1F8nf1,SU3adj1nf2,SU5s1a1A2F8nf0,SU3nf6,SU5s1a1A2F8nf1,SU6s2S2nf1,SU10s2A2F16nf1,SU8s1S2a1f8nf1,Sp2adj1a2nf4,SU5adj1s1A1F8nf0,SU9s2A2F16nf0,SO5adj1nf2,SU7a2A2nf1,Sp2s1a2nf0,Sp2adj1nf1,SU5s1S1a1A1nf1,SU4adj2a1A1nf1,Sp2s2a1nf1,Sp2s1a1nf2,Sp2s1a2nf1,SU5adj1a2A2nf1,Sp3a3nf1,SU4a3A3nf1,Sp2s2nf1,Sp2adj2nf2,SU3adj1nf3,SU4adj2a1A1nf0,Sp4a3nf0,SO12s2nf1,SU2adj1nf3,SU3adj2nf2,SU5a3A3nf0,SU7s1S2a1f8nf0,SU4adj1a2A2nf1,SU4s1S1a2A2nf1,SO5nf5,SU2adj2nf1,Sp4s1a1nf1,SU5s1S1a2A2nf1
SU9s2A2F16nf0,0.0,0.0,0.005335936864527384,0.021810420547170674,0.0,0.0,0.02449489742783181,0.0,0.0,0.01987810073646095,0.08658650138573692,0.0453765113002066,0.02887953908527242,0.0,0.0,0.0,0.0,0.0,0.008539125638299679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000000000000016,0.0,0.01249999999999999,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.11673807338558304,0.0,0.005000000000000016,0.0,0.0,0.0,0.0075000000000000075
SO5adj1nf2,0.0,0.04390646624106497,0.009128709291752777,0.03524714330426098,0.05727613425813192,0.0065085413965889054,0.006922186552431749,0.005833333333333356,0.08940000621426773,0.0,0.03891764809611873,0.009718253158075507,0.014529663145135579,0.0,0.0,0.02174664725116648,0.021098314835286944,0.06996526916184122,0.060558740996747205,0.07881060278357926,0.0410030486671418,0.09738240771994364,0.03833333333333334,0.10852867004723786,0.027500000000000024,0.023643768265185192,0.07081372277555625,0.026206975322527304,0.11724854891307704,0.043172779489962065,0.15165979837928195,0.03140240613569463,0.042130748865881786,0.025563102750296624,0.028247418761130478,0.020429417786885434,0.10886089492762975,0.012360330811826106,0.07655789385237234,0.04321297387488059,0.08199339404285363,0.014907119849998582
SU7a2A2nf1,0.0033333333333333214,0.0915946686949264,0.0413319892254575,0.023570226039551587,0.0888819441731559,0.007637626158259755,0.05372253820428732,0.035197853469904755,0.041172064423452094,0.011814539065631518,0.07582875444051548,0.06821636330252602,0.04627814458971606,0.0,0.02174664725116648,0.0,0.03308238873546536,0.015567951410224518,0.07557189365836421,0.04353319295536326,0.06660935036130855,0.08963273831462351,0.08963273831462353,0.06920179830675563,0.043333333333333335,0.04256530929707377,0.045345892868042616,0.03033379120533548,0.07149689192933882,0.10060925515191046,0.12277180729575772,0.07004462863060949,0.09541211779549923,0.04561310727801338,0.023213980461973538,0.056031984913380815,0.0822428652765022,0.02897556441785619,0.039695017879381844,0.025603819159562016,0.09755340417774595,0.025013885033006052
Sp2s1a2nf0,0.0,0.058476015976162775,0.012247448713915891,0.0314024061356946,0.07127801593447698,0.007637626158259754,0.010540925533894603,0.007264831572567807,0.06444204976393735,0.002499999999999991,0.029391986814247324,0.010540925533894603,0.028819360776317634,0.0,0.021098314835286944,0.03308238873546536,0.0,0.04406434688800762,0.02968585521759479,0.07509253550712539,0.04594682917363408,0.1020926866463346,0.07599342076785333,0.11322605216507768,0.11874342087037916,0.024734703466093046,0.05649483752226098,0.042979323194092096,0.11699062165641977,0.06394985014316558,0.13592532672186022,0.03201562118716424,0.02673169155390907,0.03334374837290427,0.029592134840941167,0.0252212432507026,0.09433981132056604,0.013149778198382903,0.028577380332470415,0.05998263637642703,0.04627814458971606,0.01600781059358211
Sp2adj1nf1,0.0,0.0668539037337719,0.0044876373392787605,0.031001792062897132,0.050833333333333335,0.0065085413965889054,0.009464847243000452,0.006454972243679048,0.10821788720498618,0.0,0.02905932629027115,0.00946484724300046,0.01804700652308977,0.0,0.06996526916184122,0.015567951410224518,0.04406434688800762,0.0,0.05530220007679019,0.05608153786130412,0.0325,0.12139524519335822,0.14089002803605372,0.08607570956883119,0.12948616399703355,0.022298480267099425,0.08762292952063276,0.03602661053536215,0.15288884851420656,0.05066228051190222,0.060184900284225955,0.02466441431158124,0.021424933553637414,0.026470633623780986,0.02718251071716682,0.015567951410224507,0.11033094156521402,0.016007810593582115,0.06316314853879065,0.13647344063956182,0.07956478841520007,0.013565683830083065
SU5s1S1a1A1nf1,0.024565671621639473,0.03511884584284246,0.0325,0.043108390521258526,0.04844813951249543,0.013944333775567929,0.18420437019788644,0.01726026264767332,0.07626707459098368,0.012936812246883369,0.04932882862316246,0.13703456579353337,0.1254132059323189,0.008539125638299679,0.060558740996747205,0.07557189365836421,0.02968585521759479,0.05530220007679019,0.0,0.03735155805169163,0.05052502130408042,0.08417904199449595,0.0345707808544859,0.06158214928947437,0.07774602526460399,0.04066290966251951,0.051914727090575055,0.0473168985552613,0.0679869268479038,0.06733518974338587,0.07555810861699609,0.04827582785986746,0.07608474807008886,0.05632864872040395,0.04199867722784717,0.057861184456133155,0.06562202374203342,0.03399346342395192,0.02991887178502707,0.06091888960832354,0.08559027073473038,0.020069324297987155
SU4adj2a1A1nf1,0.012909944487358055,0.062143427291673874,0.08257992761224996,0.042039994185431445,0.0746287105907937,0.00768295371441076,0.07494905677265801,0.0738100038386848,0.05754828890206517,0.004082482904638616,0.08788012668781643,0.04642796092394708,0.038765677832043335,0.0,0.07881060278357926,0.04353319295536326,0.07509253550712539,0.05608153786130412,0.03735155805169163,0.0,0.03113590282044899,0.07269131844847619,0.061288253360656304,0.06914658342969666,0.07865624931024587,0.056574680241645595,0.0799478997014097,0.03929942040850534,0.07856791117667992,0.03940530139178963,0.10286182749472984,0.046427960923947076,0.06764387957860227,0.04969350505291859,0.03244653722321963,0.04102844541697055,0.07593857166596346,0.04083333333333333,0.07485634390098292,0.04606758320361749,0.05555277770832987,0.02321398046197353
Sp2s2a1nf1,0.0055901699437494795,0.024944382578492925,0.07783529619223745,0.05206833117271103,0.05737909995034003,0.00849836585598798,0.03909568035246634,0.015365907428821485,0.07779960011322536,0.0,0.09063433859930424,0.06876388748625414,0.06413960468297952,0.0,0.0410030486671418,0.06660935036130855,0.04594682917363408,0.0325,0.05052502130408042,0.03113590282044899,0.0,0.11702623162731031,0.09998611014647096,0.07509715928937213,0.13067400064452164,0.04787860807407743,0.08636164272021077,0.05325515102890152,0.10631452289211372,0.05177408189003024,0.0888350531415762,0.09761389359216352,0.04432362048990734,0.04163331998932265,0.025766041389567198,0.039965262694272655,0.11160446028522139,0.0844261676127596,0.038559117670864236,0.06808899405271832,0.06491982234520775,0.035168246410015334
Sp2s1a1nf2,0.019166666666666665,0.0763808076533482,0.025495097567963903,0.021015867021530805,0.04265494630689909,0.006666666666666693,0.17082317042941086,0.00671854812358215,0.09068029922020916,0.0,0.035247143304261,0.07197607627229727,0.11974799928739241,0.0,0.09738240771994364,0.08963273831462351,0.1020926866463346,0.12139524519335822,0.08417904199449595,0.07269131844847619,0.11702623162731031,0.0,0.05612486080160911,0.0691415617089718,0.1019803902718557,0.048655535256650013,0.09327751306957342,0.030550504633038923,0.0252899848424892,0.06922688141980045,0.12115187896924166,0.03333333333333334,0.039973949850704876,0.03313482558678507,0.04750000000000001,0.05525194818083591,0.03741657386773942,0.009718253158075514,0.061711695271912045,0.03419714088113866,0.05335936864527372,0.0160078105935821
Sp2s1a2nf1,0.016749792701868157,0.04134038918270821,0.014553540997144144,0.04056031174545987,0.04631564410530085,0.0065085413965889054,0.19527224585178507,0.0075000000000000205,0.039440531887330786,0.0033333333333333214,0.0291070819942883,0.14052480998820893,0.09205976319760985,0.0,0.03833333333333334,0.08963273831462353,0.07599342076785333,0.14089002803605372,0.0345707808544859,0.061288253360656304,0.09998611014647096,0.05612486080160911,0.0,0.09075302260041322,0.08385254915624213,0.029059326290271126,0.06182412330330469,0.04051748593714406,0.05737909995034003,0.04769696007084727,0.06906619208331155,0.02147349787787521,0.03231786571610887,0.04369242242972777,0.04955356249106166,0.0205649377987551,0.03249999999999998,0.013462912017836259,0.03193961316122802,0.04687453703475079,0.0597971106697008,0.016435902436096682
