Theories,SU2nf4,SU2adj1nf2,SU6s1a1A2F8nf1,SU6adj1s1A1F8nf1,SU3adj1nf2,SU3adj1nf3,SU5s1a1A2F8nf0,SU3nf6,SU5s1a1A2F8nf1,SU6s2S2nf1,SU10s2A2F16nf1,SU8s1S2a1f8nf1,Sp2adj1a2nf4,SU5adj1s1A1F8nf0,SU9s2A2F16nf0,SO5adj1nf2,SU7a2A2nf1,SU3adj1nf4,Sp2s1a2nf0,Sp2adj1nf1,SU5s1S1a1A1nf1,SU4adj2a1A1nf1,Sp2s2a1nf1,Sp2s1a1nf2,Sp2s1a2nf1,SU5adj1a2A2nf1,Sp3a3nf1,SU4a3A3nf1,Sp2s2nf1,Sp2adj2nf2,SU4adj2a1A1nf0,Sp4a3nf0,SO12s2nf1,SU2adj1nf3,SU3adj2nf2,SU5a3A3nf0,SU7s1S2a1f8nf0,Sp5a3nf1,SU4adj1a2A2nf1,SU4s1S1a2A2nf1,SO5nf5,SU2adj2nf1,Sp4s1a1nf1,SU5s1S1a2A2nf1
SU3adj1nf4,0.0,0.021424933553637407,0.03617089069035118,0.07006445445286631,0.0281365716935569,0.10799948559548277,0.018047006523089756,0.017969882210706535,0.0066666666666666905,0.01872683754520352,0.005000000000000016,0.10668294146675936,0.06349212549600149,0.03074311124282785,0.0,0.017795130420052176,0.06780793955479451,0.0,0.014930394055974107,0.01916666666666664,0.01987810073646092,0.01842778698957998,0.011814539065631522,0.12315584075110328,0.021164041832000484,0.05819030083365364,0.10051602967796838,0.018181186857726187,0.018181186857726184,0.03128054063187243,0.027638539919628308,0.05944768942337269,0.019790570145063194,0.05393540375094803,0.01929306150465037,0.05259911279353167,0.03641008712492247,0.05139714648369758,0.07170541588099652,0.01726026264767331,0.14269479862824558,0.011902380714238082,0.0241522945769824,0.016244657241348246
Sp2s1a2nf0,0.0,0.026140645235596848,0.011211353372561433,0.0213437474581095,0.04437842318564781,0.026299556396765806,0.002499999999999991,0.017559422921421246,0.0065085413965888924,0.005335936864527384,0.0,0.06521332515504617,0.031180478223116186,0.019166666666666683,0.0,0.01892969448600091,0.01699673171197596,0.014930394055974107,0.0,0.025671536334582263,0.0033333333333333214,0.02114762923408254,0.029825883613622123,0.0172602626476733,0.10308100913574936,0.013540064007726605,0.008333333333333349,0.007637626158259741,0.01181453906563152,0.017179606773406925,0.026990224567836087,0.017400510848184256,0.0076829537144107425,0.025055493963954838,0.010671873729054752,0.012909944487358053,0.03370624736026114,0.0,0.04643543905251677,0.020155644370746375,0.02527625148017184,0.0280004960273524,0.010172129679778086,0.03167762968124702
Sp2adj1nf1,0.0,0.04537651130020661,0.019649710204252675,0.03265986323710902,0.09716823898098938,0.03253203549323856,0.002499999999999991,0.017559422921421246,0.008498365855987986,0.1384462390645232,0.0,0.06902596129959605,0.03162277660168381,0.026614532371118868,0.0,0.0599131315600623,0.033551370231995635,0.01916666666666664,0.025671536334582263,0.0,0.05419230162629703,0.10433652817259692,0.026666666666666658,0.020000000000000007,0.0139692121785335,0.027080128015453203,0.007861650943380519,0.008539125638299666,0.07284401142166733,0.026404965862924755,0.08573619098399722,0.06646323127196806,0.026470633623780982,0.024452334585202,0.0529937103186155,0.027398803704622648,0.03859512058969804,0.017480147469502532,0.045643546458763846,0.009860132971832677,0.024224069756247715,0.025603819159562016,0.023993633414813278,0.016770509831248424
SU5s1S1a1A1nf1,0.0,0.015567951410224504,0.017795130420052197,0.052367557811216575,0.02915475947422652,0.03321855237999125,0.0058333333333333475,0.017559422921421246,0.010833333333333342,0.08959786703810409,0.002499999999999991,0.06322358912796887,0.03162277660168381,0.03206980234148977,0.0,0.020564937798755102,0.024166666666666677,0.01987810073646092,0.0033333333333333214,0.05419230162629703,0.0,0.08337082489962805,0.01261062162535129,0.02522124325070258,0.0055901699437494795,0.054797607409245344,0.007861650943380512,0.008539125638299666,0.05439056290693574,0.03614208073700238,0.06563789555838405,0.0631631485387907,0.038014982426523486,0.023213980461973538,0.03295619988880867,0.029999999999999992,0.04190763653560053,0.035755729921541565,0.0692218655243173,0.028879539085272424,0.026087459737497553,0.02081665999466132,0.03685557397915997,0.01527525231651948
SU4adj2a1A1nf1,0.0,0.042728145810980896,0.02450906861642125,0.09061901321221477,0.061711695271912066,0.05099700426931413,0.007861650943380519,0.017559422921421246,0.011055415967851335,0.05362550181065389,0.0,0.12280291346525765,0.019525624189766645,0.1501850710142508,0.0,0.06747427493332386,0.08283182426526119,0.01842778698957998,0.02114762923408254,0.10433652817259692,0.08337082489962805,0.0,0.09926465746791362,0.040901303972693426,0.03396280645385806,0.06772083217970015,0.008164965809277279,0.008539125638299666,0.12599878747211993,0.040731164699499785,0.04437842318564781,0.06427480066091222,0.1180983582537125,0.16109219237580832,0.03894440481849309,0.021343747458109488,0.0930352382463524,0.04426090574963167,0.06006940430313364,0.035560980488919765,0.04440970864824743,0.11347111722568191,0.03544361719689457,0.03790521805181386
Sp2s2a1nf1,0.0,0.01674979270186816,0.011785113019775797,0.028577380332470412,0.03492054473292827,0.009464847243000465,0.005335936864527384,0.017559422921421246,0.006922186552431742,0.010408329997330667,0.0,0.08890147480341495,0.030607279453678273,0.03465103814381966,0.0,0.006922186552431734,0.05530220007679018,0.011814539065631522,0.029825883613622123,0.026666666666666658,0.01261062162535129,0.09926465746791362,0.0,0.030057814661452385,0.042532667183916156,0.009166666666666674,0.00745355992499931,0.007637626158259741,0.028185890875479604,0.08351646544245032,0.03535533905932737,0.007453559924999309,0.006236095644623249,0.025873624493766696,0.0931844049899624,0.005335936864527384,0.041965594373380564,0.0,0.03652434500135188,0.00849836585598798,0.028975564417856176,0.03709035514044648,0.02206367049145622,0.02273030282830977
Sp2s1a1nf2,0.0,0.06583333333333334,0.012388390622765415,0.031135902820449007,0.08804985961248193,0.06420453428086073,0.008498365855987995,0.017559422921421246,0.015275252316519477,0.021408720964441876,0.0,0.08417904199449594,0.052678268764263715,0.12604011707036417,0.0,0.01755942292142124,0.03431876713662333,0.12315584075110328,0.0172602626476733,0.020000000000000007,0.02522124325070258,0.040901303972693426,0.030057814661452385,0.0,0.042295258468165065,0.07444237144709097,0.010408329997330667,0.009718253158075485,0.022988523706889523,0.03693086634360057,0.060489898146531704,0.1141879542197376,0.017260262647673323,0.016687486995417312,0.0454606056566195,0.050173310744967906,0.04107073843450535,0.08864724097981469,0.03785938897200182,0.03855911767086424,0.08819171036881969,0.021229565338095002,0.10199741282121924,0.029639032072964557
Sp2s1a2nf1,0.0,0.019166666666666676,0.020344259359556173,0.035394600969325514,0.031677629681247016,0.030150087525209236,0.005335936864527384,0.017559422921421246,0.00745355992499931,0.010833333333333339,0.0,0.0659545297913646,0.041197356981027604,0.04269562819149833,0.0,0.009316949906249134,0.015000000000000006,0.021164041832000484,0.10308100913574936,0.0139692121785335,0.0055901699437494795,0.03396280645385806,0.042532667183916156,0.042295258468165065,0.0,0.0661227814162579,0.00745355992499931,0.008539125638299666,0.014930394055974114,0.01880085695446413,0.02583333333333333,0.05346338310781812,0.0062360956446232485,0.021794494717703356,0.029592134840941163,0.01668748699541733,0.027246304540453004,0.033634060117684286,0.1342572158209755,0.018929694486000893,0.04536885862938731,0.01600781059358213,0.012936812246883351,0.031001792062897143
SU5adj1a2A2nf1,0.0,0.03675179511866658,0.04190763653560053,0.0486198404860494,0.05715476066494083,0.10001735960433178,0.023584952830141493,0.017559422921421246,0.01455354099714416,0.00931694990624912,0.0,0.0670250782253263,0.026404965862924772,0.07977398629182879,0.0,0.01699673171197596,0.06992555565266059,0.05819030083365364,0.013540064007726605,0.027080128015453203,0.054797607409245344,0.06772083217970015,0.009166666666666674,0.07444237144709097,0.0661227814162579,0.0,0.029860788111948183,0.018276426832884426,0.037090355140446486,0.03723051317281447,0.08025999418556337,0.05944768942337268,0.008498365855987972,0.04090130397269343,0.06728876412728783,0.03313482558678507,0.035978388574871505,0.08986486768723605,0.051295711321707974,0.028431203515386635,0.04252450274057691,0.10912849205307375,0.11162001513070036,0.015456030825826163
Sp3a3nf1,0.0,0.007637626158259754,0.01870828693386971,0.03636237371545238,0.013844373104863472,0.02477678124553085,0.012360330811826106,0.021746647251166498,0.009279607271383382,0.008333333333333349,0.0,0.04913134324327891,0.06708721520859577,0.0965228815704684,0.005000000000000016,0.007861650943380519,0.008975274678557493,0.10051602967796838,0.008333333333333349,0.007861650943380519,0.007861650943380512,0.008164965809277279,0.00745355992499931,0.010408329997330667,0.00745355992499931,0.029860788111948183,0.0,0.016749792701868133,0.007861650943380519,0.007637626158259752,0.007861650943380519,0.10426994879744703,0.005335936864527377,0.008164965809277279,0.008164965809277279,0.017658016750347578,0.026562295750848716,0.04000867961385936,0.01827642683288442,0.005833333333333348,0.031852524756027324,0.00816496580927727,0.008374896350934096,0.008164965809277279
SU4a3A3nf1,0.0075000000000000075,0.011211353372561413,0.01017212967977807,0.015478479684172269,0.008374896350934084,0.011055415967851317,0.011211353372561413,0.02211083193570267,0.00527046276694728,0.008539125638299666,0.007637626158259741,0.05374838498865701,0.06034622330077223,0.010671873729054746,0.00916666666666667,0.008539125638299666,0.015456030825826169,0.018181186857726187,0.007637626158259741,0.008539125638299666,0.008539125638299666,0.008539125638299666,0.007637626158259741,0.009718253158075485,0.008539125638299666,0.018276426832884426,0.016749792701868133,0.0,0.007637626158259741,0.007637626158259741,0.008539125638299666,0.01929306150465038,0.008539125638299666,0.007637626158259741,0.008539125638299666,0.016158932858054434,0.0167705098312484,0.01600781059358213,0.01017212967977807,0.007637626158259741,0.012801909579781003,0.007637626158259741,0.008539125638299666,0.01178511301977579
Sp2s2nf1,0.0,0.021147629234082525,0.01538848776051617,0.06241104781117593,0.029154759474226508,0.03135814620371128,0.005527707983925673,0.017559422921421246,0.011055415967851343,0.12824672402140425,0.0,0.06873863542433759,0.03193961316122801,0.037537018765184026,0.0,0.027182510717166822,0.04167499916683329,0.018181186857726184,0.01181453906563152,0.07284401142166733,0.05439056290693574,0.12599878747211993,0.028185890875479604,0.022988523706889523,0.014930394055974114,0.037090355140446486,0.007861650943380519,0.007637626158259741,0.0,0.03671398461985114,0.045368858629387325,0.04755114205895704,0.028577380332470433,0.02714416245817055,0.02814890959009091,0.03083333333333332,0.03363406011768427,0.0,0.045863626352723376,0.01224744871391588,0.023921166824012203,0.0935748363610645,0.036704525909242065,0.01547847968417224
Sp2adj2nf2,0.0,0.027436796055257208,0.020497289793748062,0.11559327642884579,0.03037954355593029,0.0441037287413308,0.013333333333333336,0.017559422921421246,0.015898986690282436,0.04475240527365851,0.0,0.0738993309246512,0.04916666666666667,0.09106240229156658,0.0,0.020749832663314552,0.07149689192933882,0.03128054063187243,0.017179606773406925,0.026404965862924755,0.03614208073700238,0.040731164699499785,0.08351646544245032,0.03693086634360057,0.01880085695446413,0.03723051317281447,0.007637626158259752,0.007637626158259741,0.03671398461985114,0.0,0.04922313141874119,0.00946484724300044,0.032585357993361916,0.10005554013202421,0.027131367660166165,0.010573814617041249,0.12319812408384218,0.03563900796723849,0.06009829910700929,0.039756201472921866,0.0541602560309064,0.04358898943540673,0.031633754826837175,0.09332217195167385
SU4adj2a1A1nf0,0.0,0.09812124019690018,0.019436506316151004,0.039166666666666676,0.11075498483890765,0.025013885033006066,0.007637626158259736,0.017559422921421246,0.007264831572567807,0.08451249085851814,0.0,0.05802896786184561,0.04898979485566357,0.03641008712492244,0.0,0.07602996485304697,0.02370243775554648,0.027638539919628308,0.026990224567836087,0.08573619098399722,0.06563789555838405,0.04437842318564781,0.03535533905932737,0.060489898146531704,0.02583333333333333,0.08025999418556337,0.007861650943380519,0.008539125638299666,0.045368858629387325,0.04922313141874119,0.0,0.00837489635093409,0.02790111507130535,0.02714416245817055,0.021147629234082557,0.01674979270186816,0.04760952285695234,0.015898986690282436,0.13301002468485848,0.023033791601808736,0.031001792062897122,0.05965176722724426,0.06782841915041546,0.012801909579781006
Sp4a3nf0,0.0,0.062477773825755215,0.017098570440569328,0.08283601605313691,0.09567015092377444,0.09818137976894263,0.006922186552431741,0.017969882210706535,0.00849836585598799,0.03597838857487151,0.0,0.06950219820664348,0.05503155660366353,0.08260094833999584,0.0,0.033706247360261135,0.0318525247560273,0.05944768942337269,0.017400510848184256,0.06646323127196806,0.0631631485387907,0.06427480066091222,0.007453559924999309,0.1141879542197376,0.05346338310781812,0.05944768942337268,0.10426994879744703,0.01929306150465038,0.04755114205895704,0.00946484724300044,0.00837489635093409,0.0,0.011931517552730293,0.012909944487358055,0.007861650943380519,0.047645974529742674,0.025766041389567184,0.07420411039827915,0.09805044053388484,0.007264831572567791,0.06463573143221772,0.006922186552431742,0.04021642837337884,0.041340389182708215
SO12s2nf1,0.0,0.009166666666666682,0.01280190957978102,0.030731814857642956,0.03962497809322914,0.00931694990624912,0.004082482904638616,0.017559422921421246,0.012388390622765425,0.0606045927852557,0.0,0.10341394704992381,0.026990224567836087,0.022189211592823922,0.0,0.012360330811826092,0.0418661889569349,0.019790570145063194,0.0076829537144107425,0.026470633623780982,0.038014982426523486,0.1180983582537125,0.006236095644623249,0.017260262647673323,0.0062360956446232485,0.008498365855987972,0.005335936864527377,0.008539125638299666,0.028577380332470433,0.032585357993361916,0.02790111507130535,0.011931517552730293,0.0,0.02166666666666667,0.07516648189186455,0.012247448713915896,0.054873592110514416,0.006718548123582142,0.028625940062196098,0.03060727945367825,0.038042374035044416,0.03716517186829626,0.030322342331100417,0.04661455423648999
SU2adj1nf3,0.0,0.020429417786885434,0.02533114025595109,0.059913131560062304,0.037277115410575073,0.05618051263561058,0.009166666666666684,0.017559422921421246,0.014337208778404395,0.027751376342244508,0.0033333333333333214,0.10808946911393974,0.020000000000000018,0.15109783438406904,0.0,0.024152294576982383,0.05302646089977678,0.05393540375094803,0.025055493963954838,0.024452334585202,0.023213980461973538,0.16109219237580832,0.025873624493766696,0.016687486995417312,0.021794494717703356,0.04090130397269343,0.008164965809277279,0.007637626158259741,0.02714416245817055,0.10005554013202421,0.02714416245817055,0.012909944487358055,0.02166666666666667,0.0,0.15161400184532942,0.012360330811826099,0.02449489742783178,0.023213980461973545,0.049784256770812815,0.11984075081355071,0.017559422921421233,0.025399584423546933,0.0210818510677892,0.021554195260629277
