Theories,SU2nf4,SU9s2A2F16nf0,SU10s2A2F16nf1,SU4a3A3nf1,SU5s1a1A2F8nf1,SU5s1a1A2F8nf0,Sp2s1a2nf0,Sp2s2a1nf1,Sp2s1a2nf1,Sp3a3nf1,SU6s1a1A2F8nf1,SO12s2nf1,SU2adj2nf1,SU5a3A3nf0,SU5s1S1a2A2nf1,SU7a2A2nf1,SU2adj1nf2,SU5s1S1a1A1nf1,SO5nf5,Sp2s2nf1,SU4s1S1a2A2nf1,SU2adj1nf3,Sp2adj1nf1,SU6s2S2nf1,Sp5a3nf1,Sp4a3nf0,SO5adj1nf2,SU3adj1nf4,SU3adj1nf3,SU3adj2nf2,Sp4s1a1nf1,SU3nf6,Sp2s1a1nf2,SU4adj2a1A1nf0,SU5adj1a2A2nf1,SU3adj1nf2,SU7s1S2a1f8nf0,Sp2adj1a2nf4,Sp2adj2nf2,SU4adj1a2A2nf1,SU6adj1s1A1F8nf1,SU5adj1s1A1F8nf0,SU4adj2a1A1nf1,SU8s1S2a1f8nf1
Sp2adj1nf1,0.0,0.0,0.0,0.008539125638299666,0.008498365855987986,0.002499999999999991,0.025671536334582263,0.026666666666666658,0.0139692121785335,0.007861650943380519,0.019649710204252675,0.026470633623780982,0.025603819159562016,0.027398803704622648,0.016770509831248424,0.033551370231995635,0.04537651130020661,0.05419230162629703,0.024224069756247715,0.07284401142166733,0.009860132971832677,0.024452334585202,0.0,0.1384462390645232,0.017480147469502532,0.06646323127196806,0.0599131315600623,0.01916666666666664,0.03253203549323856,0.0529937103186155,0.023993633414813278,0.017559422921421246,0.020000000000000007,0.08573619098399722,0.027080128015453203,0.09716823898098938,0.03859512058969804,0.03162277660168381,0.026404965862924755,0.045643546458763846,0.03265986323710902,0.026614532371118868,0.10433652817259692,0.06902596129959605
SU6s2S2nf1,0.0,0.0,0.005000000000000016,0.008539125638299666,0.010833333333333342,0.006666666666666682,0.005335936864527384,0.010408329997330667,0.010833333333333339,0.008333333333333349,0.01717960677340693,0.0606045927852557,0.08836870361037204,0.017260262647673323,0.027386127875258306,0.042663085787234024,0.01818118685772619,0.08959786703810409,0.02512468905280222,0.12824672402140425,0.06831808773019858,0.027751376342244508,0.1384462390645232,0.0,0.0075000000000000075,0.03597838857487151,0.02981423969999721,0.01872683754520352,0.01356568383008309,0.08806957476904269,0.05785518319236594,0.017559422921421246,0.021408720964441876,0.08451249085851814,0.00931694990624912,0.04510019709244935,0.054237133650909944,0.02576604138956718,0.04475240527365851,0.0439696865275764,0.06336073968423453,0.033426951866885955,0.05362550181065389,0.08778129388175795
Sp5a3nf1,0.0,0.0,0.0,0.01600781059358213,0.008539125638299679,0.020564937798755102,0.0,0.0,0.033634060117684286,0.04000867961385936,0.019094065395649312,0.006718548123582142,0.0,0.045345892868042637,0.0062360956446232485,0.11463710859345096,0.01916666666666667,0.035755729921541565,0.05066228051190221,0.0,0.012047360245667464,0.023213980461973545,0.017480147469502532,0.0075000000000000075,0.0,0.07420411039827915,0.03656235161413384,0.05139714648369758,0.1144916299706373,0.009895285072531587,0.062188110689352115,0.017559422921421246,0.08864724097981469,0.015898986690282436,0.08986486768723605,0.11620145342368905,0.02863806712906598,0.09944638421447677,0.03563900796723849,0.05553402360515379,0.03934357211370958,0.07253351715662983,0.04426090574963167,0.06697843765803373
Sp4a3nf0,0.0,0.0,0.0,0.01929306150465038,0.00849836585598799,0.006922186552431741,0.017400510848184256,0.007453559924999309,0.05346338310781812,0.10426994879744703,0.017098570440569328,0.011931517552730293,0.006922186552431742,0.047645974529742674,0.041340389182708215,0.0318525247560273,0.062477773825755215,0.0631631485387907,0.06463573143221772,0.04755114205895704,0.007264831572567791,0.012909944487358055,0.06646323127196806,0.03597838857487151,0.07420411039827915,0.0,0.033706247360261135,0.05944768942337269,0.09818137976894263,0.007861650943380519,0.04021642837337884,0.017969882210706535,0.1141879542197376,0.00837489635093409,0.05944768942337268,0.09567015092377444,0.025766041389567184,0.05503155660366353,0.00946484724300044,0.09805044053388484,0.08283601605313691,0.08260094833999584,0.06427480066091222,0.06950219820664348
SO5adj1nf2,0.0,0.0,0.0,0.008539125638299666,0.010000000000000009,0.0065085413965888924,0.01892969448600091,0.006922186552431734,0.009316949906249134,0.007861650943380519,0.016244657241348274,0.012360330811826092,0.011931517552730272,0.012247448713915896,0.02147349787787521,0.04958858515603947,0.057379099950340025,0.020564937798755102,0.021666666666666674,0.027182510717166822,0.014457792977414544,0.024152294576982383,0.0599131315600623,0.02981423969999721,0.03656235161413384,0.033706247360261135,0.0,0.017795130420052176,0.04179978734661485,0.031012990109880668,0.14084072958881996,0.017559422921421246,0.01755942292142124,0.07602996485304697,0.01699673171197596,0.05338539126015657,0.03969501787938183,0.0193649167310371,0.020749832663314552,0.07826681572955707,0.03027650354097491,0.035443617196894574,0.06747427493332386,0.09874560468418046
SU3adj1nf4,0.0,0.0,0.005000000000000016,0.018181186857726187,0.0066666666666666905,0.018047006523089756,0.014930394055974107,0.011814539065631522,0.021164041832000484,0.10051602967796838,0.03617089069035118,0.019790570145063194,0.011902380714238082,0.05259911279353167,0.016244657241348246,0.06780793955479451,0.021424933553637407,0.01987810073646092,0.14269479862824558,0.018181186857726184,0.01726026264767331,0.05393540375094803,0.01916666666666664,0.01872683754520352,0.05139714648369758,0.05944768942337269,0.017795130420052176,0.0,0.10799948559548277,0.01929306150465037,0.0241522945769824,0.017969882210706535,0.12315584075110328,0.027638539919628308,0.05819030083365364,0.0281365716935569,0.03641008712492247,0.06349212549600149,0.03128054063187243,0.07170541588099652,0.07006445445286631,0.03074311124282785,0.01842778698957998,0.10668294146675936
SU3adj1nf3,0.0,0.0,0.0,0.011055415967851317,0.008539125638299679,0.013540064007726598,0.026299556396765806,0.009464847243000465,0.030150087525209236,0.02477678124553085,0.01511529762268089,0.00931694990624912,0.023804761428476137,0.02179449471770337,0.028431203515386635,0.05567764362830024,0.062025980219761336,0.03321855237999125,0.11286668635558009,0.03135814620371128,0.043373378932243675,0.05618051263561058,0.03253203549323856,0.01356568383008309,0.1144916299706373,0.09818137976894263,0.04179978734661485,0.10799948559548277,0.0,0.04488411003165077,0.07993486932079974,0.017559422921421246,0.06420453428086073,0.025013885033006066,0.10001735960433178,0.07490735018081411,0.03940530139178964,0.06942221866552843,0.0441037287413308,0.076630426217151,0.03254270698294439,0.10000347216194269,0.05099700426931413,0.07172962351001773
SU3adj2nf2,0.0,0.0,0.0,0.008539125638299666,0.014813657362192645,0.0055901699437494795,0.010671873729054752,0.0931844049899624,0.029592134840941163,0.008164965809277279,0.015478479684172266,0.07516648189186455,0.06379764015141069,0.029592134840941167,0.024846752526459293,0.04969350505291859,0.05096294950473551,0.03295619988880867,0.025221243250702602,0.02814890959009091,0.030731814857642963,0.15161400184532942,0.0529937103186155,0.08806957476904269,0.009895285072531587,0.007861650943380519,0.031012990109880668,0.01929306150465037,0.04488411003165077,0.0,0.028927591596182974,0.017559422921421246,0.0454606056566195,0.021147629234082557,0.06728876412728783,0.04310839052125856,0.0536255018106539,0.02959213484094117,0.027131367660166165,0.06427480066091223,0.12660360272212723,0.0824789535443908,0.03894440481849309,0.09233092656309695
Sp4s1a1nf1,0.0,0.0,0.0,0.008539125638299666,0.01057381461704126,0.008164965809277279,0.010172129679778086,0.02206367049145622,0.012936812246883351,0.008374896350934096,0.021666666666666657,0.030322342331100417,0.01166666666666665,0.008975274678557504,0.03731435529539684,0.0378226857263674,0.029592134840941173,0.03685557397915997,0.03037954355593029,0.036704525909242065,0.026925824035672518,0.0210818510677892,0.023993633414813278,0.05785518319236594,0.062188110689352115,0.04021642837337884,0.14084072958881996,0.0241522945769824,0.07993486932079974,0.028927591596182974,0.0,0.017559422921421246,0.10199741282121924,0.06782841915041546,0.11162001513070036,0.0685970520908556,0.04681523968396047,0.0207665596572952,0.031633754826837175,0.0782845592835664,0.04183300132670377,0.08100497241253499,0.03544361719689457,0.05354774608805781
SU3nf6,0.017559422921421246,0.017559422921421246,0.017969882210706535,0.02211083193570267,0.017559422921421246,0.017559422921421246,0.017559422921421246,0.017559422921421246,0.017559422921421246,0.021746647251166498,0.015723301886760993,0.017559422921421246,0.017559422921421246,0.017559422921421246,0.017559422921421246,0.017559422921421246,0.017559422921421246,0.017559422921421246,0.01900292375165231,0.017559422921421246,0.017559422921421246,0.017559422921421246,0.017559422921421246,0.017559422921421246,0.017559422921421246,0.017969882210706535,0.017559422921421246,0.017969882210706535,0.017559422921421246,0.017559422921421246,0.017559422921421246,0.0,0.017559422921421246,0.017559422921421246,0.017559422921421246,0.017559422921421246,0.017559422921421246,0.065431261641512,0.017559422921421246,0.017559422921421246,0.03015008752520925,0.021554195260629287,0.017559422921421246,0.03396280645385805
