Theories,SU2nf4,SU2adj1nf2,SU6s1a1A2F8nf1,SU6adj1s1A1F8nf1,SU3adj1nf2,SU5s1a1A2F8nf0,SU3nf6,SU5s1a1A2F8nf1,SU6s2S2nf1,SU10s2A2F16nf1,SU8s1S2a1f8nf1,Sp2adj1a2nf4,SU5adj1s1A1F8nf0,SU9s2A2F16nf0,SO5adj1nf2,SU7a2A2nf1,Sp2s1a2nf0,Sp2adj1nf1,SU5s1S1a1A1nf1,SU4adj2a1A1nf1,Sp2s2a1nf1,Sp2s1a1nf2,Sp2s1a2nf1,SU5adj1a2A2nf1,Sp3a3nf1,SU4a3A3nf1,Sp2s2nf1,Sp2adj2nf2,SU3adj1nf3,SU4adj2a1A1nf0,Sp4a3nf0,SO12s2nf1,SU2adj1nf3,SU3adj2nf2,SU5a3A3nf0,SU7s1S2a1f8nf0,SU4adj1a2A2nf1,SU4s1S1a2A2nf1,SO5nf5,SU2adj2nf1,Sp4s1a1nf1,SU5s1S1a2A2nf1
Sp2s2a1nf1,1.0,1.0,0.9991666666666668,0.9983333333333334,1.0,1.0,0.9991666666666668,0.9991666666666668,0.9991666666666668,1.0,1.0,0.9975000000000002,1.0,1.0,0.9974999999999999,0.6441666666666666,0.7424999999999999,1.0,0.9941666666666666,0.9991666666666668,0.0,0.9974999999999999,0.5850000000000001,0.9949999999999999,0.9966666666666667,1.0,1.0,0.9916666666666668,0.9949999999999999,1.0,1.0,0.9974999999999999,1.0,0.99,0.9850000000000001,1.0,1.0,0.9949999999999999,0.985,0.9816666666666667,1.0,0.9958333333333333
Sp2s1a1nf2,1.0,0.7566666666666666,0.7916666666666666,0.7516666666666667,0.6441666666666667,0.79,0.7608333333333333,0.9075,0.7283333333333333,1.0,0.7133333333333334,0.6224999999999998,0.62,1.0,0.7525,0.8866666666666667,0.9974999999999999,0.7866666666666667,0.5916666666666666,0.6074999999999999,0.9974999999999999,0.0,0.9974999999999999,0.6208333333333333,0.5541666666666666,0.6266666666666667,0.66,0.7558333333333334,0.5216666666666667,0.7250000000000001,0.6050000000000001,0.7741666666666666,0.5316666666666666,0.6749999999999999,0.6408333333333334,0.8400000000000001,0.5458333333333334,0.8908333333333334,0.5758333333333333,0.7233333333333333,0.5733333333333333,0.8975
Sp2s1a2nf1,1.0,0.9991666666666668,0.9991666666666668,0.9983333333333334,1.0,1.0,0.9991666666666668,0.9991666666666668,0.9991666666666668,1.0,1.0,0.9983333333333334,1.0,1.0,0.9974999999999999,0.5966666666666667,0.665,1.0,0.9941666666666666,1.0,0.5850000000000001,0.9974999999999999,0.0,0.9966666666666667,0.9991666666666668,1.0,1.0,0.9933333333333334,0.9974999999999999,1.0,0.9983333333333334,0.9983333333333334,1.0,0.9933333333333334,0.9866666666666667,1.0,1.0,0.9949999999999999,0.9866666666666666,0.9949999999999999,0.9991666666666668,0.9958333333333333
SU5adj1a2A2nf1,1.0,0.8550000000000001,0.6858333333333333,0.7324999999999999,0.7341666666666666,0.5599999999999999,0.6933333333333334,0.8708333333333333,0.8300000000000001,1.0,0.7158333333333334,0.5966666666666667,0.5675,1.0,0.8533333333333333,0.8825,0.9983333333333334,0.8675,0.6475000000000001,0.6975,0.9949999999999999,0.6208333333333333,0.9966666666666667,0.0,0.5716666666666667,0.5783333333333334,0.7308333333333333,0.8025,0.6008333333333333,0.8016666666666665,0.6966666666666667,0.8783333333333333,0.605,0.725,0.5541666666666667,0.8425,0.6266666666666667,0.9008333333333335,0.605,0.8300000000000001,0.655,0.8975
Sp3a3nf1,1.0,0.7508333333333332,0.8091666666666667,0.7883333333333333,0.6608333333333333,0.8350000000000002,0.7733333333333332,0.9508333333333333,0.7358333333333333,1.0,0.725,0.5991666666666667,0.58,1.0,0.775,0.885,0.9974999999999999,0.8008333333333333,0.6191666666666666,0.6466666666666667,0.9966666666666667,0.5541666666666666,0.9991666666666668,0.5716666666666667,0.0,0.5791666666666667,0.6700000000000002,0.7775000000000001,0.5625,0.7308333333333333,0.6325,0.8083333333333333,0.6033333333333333,0.7208333333333333,0.5958333333333334,0.8400000000000001,0.5891666666666666,0.9008333333333335,0.565,0.7158333333333334,0.6033333333333333,0.8975
SU4a3A3nf1,0.9950000000000001,0.835,0.8324999999999999,0.7541666666666668,0.7558333333333334,0.7791666666666667,0.8516666666666668,0.9483333333333335,0.8216666666666667,1.0,0.72,0.6525000000000001,0.5908333333333334,1.0,0.8150000000000001,0.8891666666666668,1.0,0.8416666666666666,0.6866666666666666,0.7133333333333333,1.0,0.6266666666666667,1.0,0.5783333333333334,0.5791666666666667,0.0,0.7583333333333333,0.8241666666666665,0.6183333333333334,0.7958333333333334,0.7708333333333334,0.8591666666666666,0.6608333333333334,0.775,0.5516666666666666,0.8400000000000001,0.675,0.9,0.6091666666666666,0.8241666666666667,0.67,0.8950000000000001
Sp2s2nf1,0.9933333333333334,0.5825,0.8408333333333333,0.7941666666666667,0.5366666666666667,0.8458333333333334,0.875,0.9108333333333333,0.585,1.0,0.7225,0.7633333333333334,0.7733333333333334,1.0,0.5758333333333333,0.8883333333333333,1.0,0.6391666666666667,0.6241666666666666,0.5683333333333332,1.0,0.66,1.0,0.7308333333333333,0.6700000000000002,0.7583333333333333,0.0,0.7775000000000001,0.6108333333333332,0.55,0.5858333333333332,0.7066666666666667,0.7333333333333334,0.7008333333333333,0.7466666666666666,0.8400000000000001,0.6041666666666667,0.8975,0.6183333333333334,0.5483333333333335,0.5708333333333333,0.8975
Sp2adj2nf2,0.9991666666666668,0.805,0.8508333333333333,0.5383333333333333,0.7666666666666666,0.8816666666666666,0.885,0.76,0.6966666666666667,0.9983333333333334,0.5591666666666666,0.7508333333333332,0.7658333333333334,1.0,0.8041666666666666,0.8833333333333334,0.9933333333333334,0.8175000000000001,0.7283333333333333,0.6141666666666666,0.9916666666666668,0.7558333333333334,0.9933333333333334,0.8025,0.7775000000000001,0.8241666666666665,0.7775000000000001,0.0,0.7208333333333333,0.7875,0.765,0.5858333333333333,0.7091666666666667,0.58,0.8025,0.7158333333333334,0.7350000000000001,0.6216666666666667,0.7633333333333333,0.7441666666666666,0.7050000000000001,0.7708333333333334
SU3adj1nf3,0.9883333333333333,0.745,0.7558333333333332,0.715,0.6174999999999999,0.7116666666666667,0.7641666666666665,0.885,0.7116666666666667,0.9991666666666668,0.7108333333333333,0.6224999999999999,0.57,1.0,0.7208333333333334,0.8875000000000002,0.9958333333333333,0.7625,0.5675,0.6125,0.9949999999999999,0.5216666666666667,0.9974999999999999,0.6008333333333333,0.5625,0.6183333333333334,0.6108333333333332,0.7208333333333333,0.0,0.7316666666666667,0.5650000000000001,0.7591666666666667,0.5349999999999999,0.6449999999999999,0.6274999999999998,0.8375,0.5483333333333333,0.8674999999999999,0.5325000000000001,0.7224999999999999,0.5583333333333333,0.8958333333333334
SU4adj2a1A1nf0,0.9916666666666666,0.5875,0.85,0.8016666666666665,0.5941666666666666,0.8950000000000001,0.9083333333333334,0.915,0.6,1.0,0.7191666666666666,0.7983333333333335,0.8300000000000001,1.0,0.5775,0.8875,1.0,0.6475000000000001,0.735,0.6641666666666668,1.0,0.7250000000000001,1.0,0.8016666666666665,0.7308333333333333,0.7958333333333334,0.55,0.7875,0.7316666666666667,0.0,0.6125,0.7241666666666667,0.7758333333333333,0.7675,0.8016666666666667,0.8400000000000001,0.7,0.8933333333333333,0.6725,0.5641666666666667,0.6416666666666667,0.8975
