Theories,SU2nf4,SU2adj1nf2,SU6s1a1A2F8nf1,SU6adj1s1A1F8nf1,SU3adj1nf2,SU3adj1nf3,SU5s1a1A2F8nf0,SU3nf6,SU5s1a1A2F8nf1,SU6s2S2nf1,SU10s2A2F16nf1,SU8s1S2a1f8nf1,Sp2adj1a2nf4,SU5adj1s1A1F8nf0,SU9s2A2F16nf0,SO5adj1nf2,SU7a2A2nf1,SU3adj1nf4,Sp2s1a2nf0,Sp2adj1nf1,SU5adj1nf2,SU5s1S1a1A1nf1,SU4adj2a1A1nf1,Sp2s2a1nf1,SU5adj1nf4,Sp2s1a1nf2,Sp2s1a2nf1,SU3nf5,SU5adj1a2A2nf1,SU2nf5,Sp3a3nf1,SU4a3A3nf1
SU10s2A2F16nf1,0.001979057014506312,0.001979057014506312,0.001979057014506312,0.032567877834864624,0.001979057014506312,0.002499999999999991,0.002499999999999991,0.04576631463812174,0.001979057014506312,0.029344694769431676,0.0,0.02759881237380413,0.022407835931011078,0.02211083193570266,0.019075871903765997,0.001979057014506312,0.039422568268555114,0.001979057014506312,0.002260776661041748,0.001979057014506312,0.001979057014506312,0.013933373205684572,0.010279429296739515,0.0038333333333333284,0.001979057014506312,0.005346338310781823,0.004082482904638632,0.001979057014506312,0.0011666666666666626,0.0032015621187164132,0.001979057014506312,0.001979057014506312
SU8s1S2a1f8nf1,0.002260776661041748,0.09900112232809395,0.037904851639041906,0.03672760088362248,0.027999999999999997,0.025849994627121727,0.05646262283827928,0.03904982572161993,0.04277492775498803,0.03619430587506518,0.02759881237380413,0.0,0.03880184703507468,0.03800621294238907,0.09817911635826068,0.09097862996941156,0.04361733855042307,0.02880055940814731,0.0011666666666666626,0.10177098473206071,0.056706848498807146,0.03093945700880996,0.04284986710727481,0.02915904662364667,0.0398385631155431,0.027740864362084245,0.003452052529534651,0.05544867496663519,0.026650515942472856,0.09611639356067783,0.039230090491866064,0.04506199433373243
Sp2adj1a2nf4,0.011180339887498955,0.05218263866246875,0.042145251478929655,0.041474557127097675,0.09579723957980789,0.0430322876196209,0.05096185937650932,0.03625680012846632,0.030518209500413222,0.08578477590911908,0.022407835931011078,0.03880184703507468,0.0,0.059006590968956836,0.005775907817054487,0.04160829244273309,0.02618788948265125,0.059507469185715575,0.0033333333333333214,0.052393012680869745,0.05085382100797454,0.05782372638747294,0.04582606002895926,0.00552770798392567,0.08565174967402722,0.040565790184998646,0.005166666666666663,0.08374166625203171,0.07995224268969015,0.041283572196859776,0.0839867714451376,0.08917149519636618
SU5adj1s1A1F8nf0,0.024982771841588935,0.02292802748699601,0.06939600532851697,0.053067305272539424,0.08642289434326222,0.06774564356637422,0.06906297448303574,0.08820745748266161,0.029145706754550027,0.10581692786233317,0.02211083193570266,0.03800621294238907,0.059006590968956836,0.0,0.021461205309425958,0.022100779272334368,0.026989709973329546,0.07812667775976256,0.0016329931618554463,0.016853123680130568,0.032258073924729805,0.06100455356410336,0.045886332993120685,0.002499999999999991,0.08641389420174923,0.08110418539686401,0.002891558595482902,0.08925556316306314,0.09446648435644604,0.03731435529539685,0.09863245465419135,0.07176833873265039
SU9s2A2F16nf0,0.0,0.0,0.0,0.0045215533220835154,0.0,0.004787135538781688,0.0,0.051912319240127285,0.0011666666666666626,0.024967200706348943,0.019075871903765997,0.09817911635826068,0.005775907817054487,0.021461205309425958,0.0,0.0,0.03537929400715119,0.0,0.0,0.0,0.0,0.009609023536933057,0.002260776661041748,0.0,0.0,0.0,0.0,0.0,0.0,0.003201562118716413,0.0,0.0
SO5adj1nf2,0.0011666666666666626,0.032659863237109045,0.021135147135623266,0.06712860791048775,0.050253800298529105,0.036475257976393324,0.007455423082115026,0.07093052156081252,0.01787300882460601,0.09056013962494144,0.001979057014506312,0.09097862996941156,0.04160829244273309,0.022100779272334368,0.0,0.0,0.027078076412888386,0.03383333333333334,0.01333749934916171,0.05069763308084511,0.05956998685020279,0.04160695721737998,0.051083809133183826,0.00710242525088751,0.04079113465774968,0.05308902376616512,0.004969350505291859,0.10138704716744311,0.023156472577277876,0.0234022790912908,0.04661336241417858,0.03857316280639803
SU7a2A2nf1,0.04163365358830655,0.02792897738510628,0.024678488158268078,0.026100766272276376,0.02694851057521032,0.02764054992217052,0.025104780421266383,0.02682246156571847,0.02419882917277886,0.03015515434106305,0.039422568268555114,0.04361733855042307,0.02618788948265125,0.026989709973329546,0.03537929400715119,0.027078076412888386,0.0,0.02748737083745107,0.10785033353886507,0.027840817357094802,0.02812719127266157,0.02992397775103512,0.028158282775923832,0.06756170019569767,0.02708012801545321,0.029032548783888903,0.09413583566079156,0.02678359779998033,0.02741096698606437,0.02867441755680876,0.027873224906111365,0.026384444070112395
SU3adj1nf4,0.001979057014506312,0.026747793263079557,0.04198015404132449,0.03285320887422313,0.07035406487506209,0.06320249643452033,0.045886635672419185,0.0786878502551555,0.01773962920820061,0.07032168149929927,0.001979057014506312,0.02880055940814731,0.059507469185715575,0.07812667775976256,0.0,0.03383333333333334,0.02748737083745107,0.0,0.0033333333333333214,0.027966249500265685,0.045928991086482865,0.06358306028774925,0.0694734161788202,0.005590169943749466,0.07617158992111896,0.06962379063382158,0.002891558595482902,0.06269945950502462,0.03756512862867488,0.02463116815022065,0.08747761618456079,0.06379764015141068
Sp2s1a2nf0,0.001979057014506312,0.006211548384528073,0.0,0.0011666666666666624,0.009956851354162577,0.0052941267247562,0.0011666666666666626,0.0011666666666666624,0.001979057014506312,0.0066853903733772035,0.002260776661041748,0.0011666666666666626,0.0033333333333333214,0.0016329931618554463,0.0,0.01333749934916171,0.10785033353886507,0.0033333333333333214,0.0,0.008166666666666683,0.005587684871413401,0.00916060405577421,0.010137937550497042,0.05882388970477896,0.005270462766947295,0.008164965809277263,0.10369305666244005,0.004657729537494044,0.002499999999999991,0.018930428180870894,0.011739061101960225,0.00401732359773131
Sp2adj1nf1,0.0,0.049159604012508754,0.01839081896551163,0.05581243389942583,0.06829043368827975,0.03232688939223472,0.006333333333333341,0.04410498838000073,0.014685593847940465,0.08591274643497321,0.001979057014506312,0.10177098473206071,0.052393012680869745,0.016853123680130568,0.0,0.05069763308084511,0.027840817357094802,0.027966249500265685,0.008166666666666683,0.0,0.05957814662739648,0.037565128628674865,0.053074632986641244,0.007859884081701064,0.040536677493625724,0.06691287868066456,0.006148622248565578,0.06293824133404287,0.021375609153113425,0.025766580422451602,0.0493130588969877,0.03597993267858564
