Theories,SU2nf4,SU2adj1nf2,SU6s1a1A2F8nf1,SU6adj1s1A1F8nf1,SU3adj1nf2,SU5s1a1A2F8nf0,SU3nf6,SU5s1a1A2F8nf1,SU6s2S2nf1,SU10s2A2F16nf1,SU8s1S2a1f8nf1,Sp2adj1a2nf4,SU5adj1s1A1F8nf0,SU9s2A2F16nf0,SO5adj1nf2,SU7a2A2nf1,Sp2s1a2nf0,Sp2adj1nf1,SU5s1S1a1A1nf1,SU4adj2a1A1nf1,Sp2s2a1nf1,Sp2s1a1nf2,Sp2s1a2nf1,SU5adj1a2A2nf1,Sp3a3nf1,SU4a3A3nf1,Sp2s2nf1,Sp2adj2nf2,SU3adj1nf3,SU4adj2a1A1nf0,Sp4a3nf0,SO12s2nf1,SU2adj1nf3,SU3adj2nf2,SU5a3A3nf0,SU7s1S2a1f8nf0,SU4adj1a2A2nf1,SU4s1S1a2A2nf1,SO5nf5,SU2adj2nf1,Sp4s1a1nf1,SU5s1S1a2A2nf1
SU8s1S2a1f8nf1,0.0,0.10709549217611564,0.03711842908553347,0.03135814620371129,0.03436931771216879,0.07378647873726218,0.04031990134467647,0.053593117302711754,0.03583333333333333,0.030092450142112974,0.0,0.042946995755750415,0.04146618434874909,0.10201102881551583,0.0826849778106976,0.02714416245817055,0.0,0.09597815144893944,0.029344694769431686,0.04119735698102758,0.002499999999999991,0.024734703466093046,0.0033333333333333214,0.02327373340628157,0.04385107372307622,0.05116015159390276,0.029825883613622144,0.033911649915626334,0.030230595245361754,0.04310839052125853,0.09704308894048617,0.026418112473578923,0.04595438559654078,0.09040418500637383,0.038810436740650066,0.03201562118716425,0.027335365778094534,0.04163331998932266,0.0895203266799719,0.041239476772195395,0.04220485754033533,0.031446603773522
Sp2adj1a2nf4,0.0033333333333333214,0.025563102750296603,0.034920544732928285,0.030287969742310426,0.11116804097101528,0.0709264094365107,0.017873008824606025,0.037822685726367405,0.09854496999396324,0.019999999999999997,0.042946995755750415,0.0,0.057130455003342046,0.0,0.05280993172584953,0.025603819159562047,0.0033333333333333214,0.022189211592823915,0.06902093080282885,0.05014562127776795,0.0033333333333333214,0.03818813079129866,0.004082482904638616,0.08434798950380104,0.08027729719194864,0.08938058451861282,0.09603601754897305,0.035049568074688495,0.04720669679422848,0.1195942213394016,0.07790663928346829,0.05193478816960961,0.0494694069321861,0.045192489543187504,0.0961371994137083,0.04217193642959999,0.04378768218473217,0.024565671621639466,0.0337577151675485,0.07518957522304685,0.1004296326345522,0.027500000000000007
SU5adj1s1A1F8nf0,0.02940379794062891,0.02148966159704605,0.06823672031978088,0.0525,0.06519734998022882,0.037831864876053875,0.07490735018081411,0.03763863263545404,0.13536216852084879,0.024734703466093043,0.04146618434874909,0.057130455003342046,0.0,0.038369548110737776,0.026874192494328486,0.023333333333333345,0.0,0.02539958442354696,0.07575545451575674,0.022988523706889516,0.002499999999999991,0.08310385069297331,0.0,0.12221622460031875,0.06324555320336758,0.03504956807468849,0.038944404818493074,0.047470751228753744,0.08531396264517445,0.03778594682918212,0.06635866350539484,0.07217359474058208,0.12908868613820845,0.05072392597844399,0.12179217270963406,0.03575572992154157,0.053255151028901514,0.03926406329796582,0.07446102634562891,0.10973769229900504,0.05490522136676377,0.02945099507845381
SU9s2A2F16nf0,0.0,0.0,0.0,0.0,0.0,0.0,0.020682789409984775,0.0,0.008975274678557526,0.013667682889047265,0.10201102881551583,0.0,0.038369548110737776,0.0,0.0,0.04580302027887098,0.0,0.0,0.005000000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0412394767721954,0.0,0.0,0.007637626158259738,0.0,0.0,0.006666666666666687,0.0,0.0,0.0,0.0
SO5adj1nf2,0.0,0.034166666666666665,0.02479079130107252,0.04082482904638629,0.06182412330330468,0.005527707983925673,0.016158932858054448,0.019808107206674516,0.08652632868413843,0.0,0.0826849778106976,0.05280993172584953,0.026874192494328486,0.0,0.0,0.023629078131263054,0.009860132971832695,0.05058683403592064,0.05710613899670606,0.05590791039239835,0.0038188130791298527,0.04490731195102494,0.006666666666666682,0.01404358295529392,0.038450906650197764,0.0813471641245785,0.06739704081865251,0.023702437755546493,0.05530847835348373,0.06710791475096081,0.06449052471315286,0.05674014843516401,0.024152294576982397,0.022422706745122856,0.05432029495910755,0.01825741858350552,0.057981079289329863,0.028247418761130478,0.10737072330119705,0.09309866331538337,0.04294699575575041,0.014166666666666656
SU7a2A2nf1,0.04444878451031529,0.023629078131263054,0.02357022603955158,0.02357022603955158,0.025013885033006063,0.024565671621639466,0.02583333333333335,0.02357022603955158,0.025603819159562034,0.0482254543207676,0.02714416245817055,0.025603819159562047,0.023333333333333345,0.04580302027887098,0.023629078131263054,0.0,0.11714485335116803,0.022438186696393768,0.025289984842489215,0.02250000000000001,0.07078920193865101,0.022360679774997897,0.06815525576864112,0.022684429314693662,0.023629078131263054,0.02358495283014152,0.023935677693908464,0.02594063736045564,0.028000496027352426,0.022684429314693662,0.02358495283014152,0.024790791301072528,0.021473497877875215,0.021746647251166484,0.02211083193570267,0.02556310275029662,0.023348209543536513,0.024664414311581232,0.022438186696393768,0.03445004434765732,0.022422706745122853,0.025671536334582263
Sp2s1a2nf0,0.002499999999999991,0.0076829537144107425,0.0,0.002499999999999991,0.002499999999999991,0.0,0.002499999999999991,0.002499999999999991,0.004082482904638616,0.0,0.0,0.0033333333333333214,0.0,0.0,0.009860132971832695,0.11714485335116803,0.0,0.009464847243000469,0.009718253158075516,0.007861650943380519,0.07357913351548039,0.004166666666666652,0.09212009070290318,0.005527707983925673,0.0065085413965888924,0.0,0.009860132971832705,0.005833333333333348,0.00816496580927727,0.012801909579781008,0.002499999999999991,0.008539125638299679,0.005527707983925673,0.002499999999999991,0.008539125638299679,0.0,0.0033333333333333214,0.008164965809277279,0.011334558757279537,0.022988523706889523,0.0038188130791298527,0.004082482904638616
Sp2adj1nf1,0.0,0.05413460589637238,0.012936812246883367,0.06023103666530883,0.07958660551737193,0.005527707983925673,0.01624465724134828,0.01615893285805444,0.05676462121975466,0.0,0.09597815144893944,0.022189211592823915,0.02539958442354696,0.0,0.05058683403592064,0.022438186696393768,0.009464847243000469,0.0,0.03651483716701109,0.0401040313850532,0.008333333333333349,0.048023431780746355,0.0065085413965888924,0.018333333333333326,0.031666666666666676,0.02991887178502706,0.062227182341981546,0.02594063736045563,0.04069705149024927,0.07959969290839702,0.05233439489369194,0.06282692274990255,0.035118845842842465,0.04666666666666665,0.053365875488617896,0.01835226295462103,0.04597704741377908,0.04066290966251951,0.08057518917825207,0.06984606089266754,0.0797739862918288,0.014166666666666656
SU5s1S1a1A1nf1,0.010573814617041275,0.050723925978444,0.035901098714230015,0.0214734978778752,0.06591239977761729,0.029166666666666674,0.05250000000000002,0.024452334585202014,0.10391302452852896,0.009718253158075512,0.029344694769431686,0.06902093080282885,0.07575545451575674,0.005000000000000016,0.05710613899670606,0.025289984842489215,0.009718253158075516,0.03651483716701109,0.0,0.04153311931459036,0.011666666666666676,0.05126185499743232,0.008374896350934096,0.05044248650140518,0.08467257197253693,0.06479133172475056,0.053287740929160575,0.01980810720667452,0.07463336310852467,0.057759078170544875,0.11775976015223157,0.03456073558887953,0.08433152171967227,0.02576604138956718,0.06489842490812513,0.018181186857726194,0.06058167122891947,0.034359213546813844,0.07995224268969016,0.027436796055257225,0.06647890225059709,0.01699673171197594
SU4adj2a1A1nf1,0.0,0.04413520892288453,0.07307245262979294,0.03790521805181387,0.040901303972693426,0.1370548349303219,0.10725100362130778,0.028577380332470398,0.034651038143819646,0.010408329997330665,0.04119735698102758,0.05014562127776795,0.022988523706889516,0.0,0.05590791039239835,0.02250000000000001,0.007861650943380519,0.0401040313850532,0.04153311931459036,0.0,0.010408329997330667,0.04245913067618999,0.012047360245667472,0.07186020379103367,0.04594682917363408,0.025289984842489188,0.054543560573178565,0.02477678124553085,0.07729812416870155,0.06362323998875463,0.03118047822311618,0.0465176191231762,0.052599112793531654,0.04655492574487808,0.05191472709057507,0.04576510072581992,0.05749396103553447,0.03727711541057507,0.05562773089426213,0.09675283515799994,0.04552166761249222,0.04479118216792231
