Theories,SU2nf4,SU9s2A2F16nf0,Sp2s1a2nf0,SU10s2A2F16nf1,Sp2s1a2nf1,Sp2s2a1nf1,SU5s1a1A2F8nf0,SU5s1a1A2F8nf1,SU6s1a1A2F8nf1,SU5s1S1a2A2nf1,SU7a2A2nf1,SU4a3A3nf1,Sp2adj1nf1,SU2adj1nf2,SO5adj1nf2,SO5nf5,SU4s1S1a2A2nf1,SU2adj1nf3,SU2adj2nf1,SU5a3A3nf0,SU7s1S2a1f8nf0,SU3nf6,SU5adj1a2A2nf1,SU5adj1s1A1F8nf0,SU5s1S1a1A1nf1,Sp4a3nf0,SU3adj2nf2,SU6adj1s1A1F8nf1,Sp3a3nf1,SO12s2nf1,SU6s2S2nf1,Sp2adj2nf2,Sp2adj1a2nf4,SU3adj1nf3,Sp2s1a1nf2,SU4adj2a1A1nf0,Sp4s1a1nf1,SU4adj1a2A2nf1,SU3adj1nf2,Sp2s2nf1,SU8s1S2a1f8nf1,SU4adj2a1A1nf1
SU7a2A2nf1,0.04444878451031529,0.04580302027887098,0.11714485335116803,0.0482254543207676,0.06815525576864112,0.07078920193865101,0.024565671621639466,0.02357022603955158,0.02357022603955158,0.025671536334582263,0.0,0.02358495283014152,0.022438186696393768,0.023629078131263054,0.023629078131263054,0.022438186696393768,0.024664414311581232,0.021473497877875215,0.03445004434765732,0.02211083193570267,0.02556310275029662,0.02583333333333335,0.022684429314693662,0.023333333333333345,0.025289984842489215,0.02358495283014152,0.021746647251166484,0.02357022603955158,0.023629078131263054,0.024790791301072528,0.025603819159562034,0.02594063736045564,0.025603819159562047,0.028000496027352426,0.022360679774997897,0.022684429314693662,0.022422706745122853,0.023348209543536513,0.025013885033006063,0.023935677693908464,0.02714416245817055,0.02250000000000001
SU4a3A3nf1,0.0,0.0,0.0,0.0,0.0,0.002499999999999991,0.023407619841980226,0.017260262647673295,0.02962731472438529,0.015723301886761007,0.02358495283014152,0.0,0.02991887178502706,0.02211083193570267,0.0813471641245785,0.049588585156039464,0.0367895667577402,0.02229848026709941,0.039051248379533283,0.06216018732990506,0.020138409955990946,0.09221050795748702,0.04129837231121289,0.03504956807468849,0.06479133172475056,0.06792561290771608,0.04167499916683331,0.022189211592823905,0.019166666666666683,0.058925565098878974,0.05002777006601211,0.02549509756796391,0.08938058451861282,0.03772156765918758,0.06545248488619648,0.059837743570054135,0.04031990134467648,0.11120863775404818,0.08266817874961187,0.10802520282065871,0.05116015159390276,0.025289984842489188
Sp2adj1nf1,0.0,0.0,0.009464847243000469,0.0,0.0065085413965888924,0.008333333333333349,0.005527707983925673,0.01615893285805444,0.012936812246883367,0.014166666666666656,0.022438186696393768,0.02991887178502706,0.0,0.05413460589637238,0.05058683403592064,0.08057518917825207,0.04066290966251951,0.035118845842842465,0.06984606089266754,0.053365875488617896,0.01835226295462103,0.01624465724134828,0.018333333333333326,0.02539958442354696,0.03651483716701109,0.05233439489369194,0.04666666666666665,0.06023103666530883,0.031666666666666676,0.06282692274990255,0.05676462121975466,0.02594063736045563,0.022189211592823915,0.04069705149024927,0.048023431780746355,0.07959969290839702,0.0797739862918288,0.04597704741377908,0.07958660551737193,0.062227182341981546,0.09597815144893944,0.0401040313850532
SU2adj1nf2,0.0,0.0,0.0076829537144107425,0.0,0.005000000000000016,0.0033333333333333214,0.005527707983925671,0.016435902436096696,0.020480342879074184,0.011211353372561404,0.023629078131263054,0.02211083193570267,0.05413460589637238,0.0,0.034166666666666665,0.045000000000000026,0.03227486121839516,0.02640496586292478,0.07033649282003065,0.04643543905251677,0.01929306150465037,0.024209731743889924,0.03157882553582736,0.02148966159704605,0.050723925978444,0.06823672031978091,0.05126862805090674,0.046703854230673504,0.04297932319409209,0.04169998667732268,0.07382881852260975,0.02422406975624771,0.025563102750296603,0.04515405728048021,0.05555277770832983,0.06333333333333335,0.07835549331944336,0.0720532210707243,0.044573597067721134,0.07240415120081936,0.10709549217611564,0.04413520892288453
SO5adj1nf2,0.0,0.0,0.009860132971832695,0.0,0.006666666666666682,0.0038188130791298527,0.005527707983925673,0.019808107206674516,0.02479079130107252,0.014166666666666656,0.023629078131263054,0.0813471641245785,0.05058683403592064,0.034166666666666665,0.0,0.10737072330119705,0.028247418761130478,0.024152294576982397,0.09309866331538337,0.05432029495910755,0.01825741858350552,0.016158932858054448,0.01404358295529392,0.026874192494328486,0.05710613899670606,0.06449052471315286,0.022422706745122856,0.04082482904638629,0.038450906650197764,0.05674014843516401,0.08652632868413843,0.023702437755546493,0.05280993172584953,0.05530847835348373,0.04490731195102494,0.06710791475096081,0.04294699575575041,0.057981079289329863,0.06182412330330468,0.06739704081865251,0.0826849778106976,0.05590791039239835
SO5nf5,0.0,0.0,0.011334558757279537,0.0,0.0065085413965888924,0.002499999999999991,0.007500000000000021,0.01589898669028244,0.030103986446980712,0.014166666666666656,0.022438186696393768,0.049588585156039464,0.08057518917825207,0.045000000000000026,0.10737072330119705,0.0,0.03947573094109003,0.05137011669140814,0.057548288902065155,0.12136091719421958,0.01835226295462103,0.017795130420052197,0.06750000000000002,0.07446102634562891,0.07995224268969016,0.14207050284199665,0.03753701876518403,0.03969501787938182,0.07897344842132423,0.04472912300106549,0.11787764371961669,0.033426951866885976,0.0337577151675485,0.10646139101936335,0.06660935036130856,0.07602996485304694,0.09818137976894262,0.11623730516108463,0.06803287603961942,0.12272654788412961,0.0895203266799719,0.05562773089426213
SU4s1S1a2A2nf1,0.005000000000000016,0.006666666666666687,0.008164965809277279,0.009999999999999998,0.01105541596785134,0.007861650943380512,0.03445004434765732,0.02187400791401113,0.022499999999999964,0.0448454134902457,0.024664414311581232,0.0367895667577402,0.04066290966251951,0.03227486121839516,0.028247418761130478,0.03947573094109003,0.0,0.032069802341489755,0.038269875010683456,0.03536515862320492,0.027500000000000017,0.032797781090257376,0.02662757551445075,0.03926406329796582,0.034359213546813844,0.026299556396765837,0.045,0.038873012632302015,0.028198207192814385,0.04534589286804264,0.04123947677219542,0.038233565823181555,0.024565671621639466,0.03179797338056485,0.033134825586785065,0.03436931771216879,0.020429417786885434,0.02477678124553086,0.036902649709140894,0.021746647251166488,0.04163331998932266,0.03727711541057507
SU2adj1nf3,0.002499999999999991,0.0,0.005527707983925673,0.0,0.005527707983925673,0.002499999999999991,0.007264831572567809,0.0286259400621961,0.13309614319480986,0.01527525231651945,0.021473497877875215,0.02229848026709941,0.035118845842842465,0.02640496586292478,0.024152294576982397,0.05137011669140814,0.032069802341489755,0.0,0.08002169844624785,0.029297326385411583,0.01835226295462103,0.17248188310660337,0.0986154146165801,0.12908868613820845,0.08433152171967227,0.08515100965017648,0.050110987927909696,0.046554925744878066,0.06795116710632064,0.04595438559654079,0.09835098711587326,0.04787860807407741,0.0494694069321861,0.06300352723811933,0.0970967444241967,0.05874261182859037,0.07245688373094722,0.04610525397874351,0.08559027073473038,0.053124591501697405,0.04595438559654078,0.052599112793531654
SU2adj2nf1,0.0,0.0,0.022988523706889523,0.0038188130791298527,0.017400510848184256,0.029154759474226494,0.013667682889047293,0.020749832663314555,0.07091172133168269,0.01632993161855452,0.03445004434765732,0.039051248379533283,0.06984606089266754,0.07033649282003065,0.09309866331538337,0.057548288902065155,0.038269875010683456,0.08002169844624785,0.0,0.0700247971951524,0.019021187017522215,0.09376388786023468,0.09073771725877465,0.10973769229900504,0.027436796055257225,0.09784128303873915,0.09177644941196335,0.0698659430624106,0.1231558407511033,0.08692669325356854,0.10187478698000905,0.04916666666666668,0.07518957522304685,0.09552850069191102,0.08735702604828074,0.07513413930357414,0.06811448695639816,0.10444629135482876,0.10622630454730964,0.08998456657795392,0.041239476772195395,0.09675283515799994
SU5a3A3nf0,0.0,0.007637626158259738,0.008539125638299679,0.007637626158259735,0.008700255424092135,0.010172129679778097,0.027144162458170546,0.014999999999999982,0.03660031875999625,0.012936812246883346,0.02211083193570267,0.06216018732990506,0.053365875488617896,0.04643543905251677,0.05432029495910755,0.12136091719421958,0.03536515862320492,0.029297326385411583,0.0700247971951524,0.0,0.020766559657295194,0.1143945414393148,0.0884904263497219,0.12179217270963406,0.06489842490812513,0.09433981132056604,0.02629955639676583,0.020138409955990946,0.09935905707192587,0.041365578819969516,0.06572248051043451,0.019525624189766635,0.0961371994137083,0.05674014843516399,0.06502670391633134,0.08154753215150046,0.05380649485785976,0.06362323998875465,0.09959640778885774,0.07156970184527964,0.038810436740650066,0.05191472709057507
SU7s1S2a1f8nf0,0.0,0.0,0.0,0.11216307572260825,0.0,0.002499999999999991,0.01835226295462103,0.020766559657295174,0.015811388300841885,0.03965125751123441,0.02556310275029662,0.020138409955990946,0.01835226295462103,0.01929306150465037,0.01825741858350552,0.01835226295462103,0.027500000000000017,0.01835226295462103,0.019021187017522215,0.020766559657295194,0.0,0.049867881001257254,0.01715938356831167,0.03575572992154157,0.018181186857726194,0.01715938356831167,0.018929694486000914,0.03424787098005752,0.015920810978785657,0.04000000000000002,0.024565671621639473,0.059049179126856255,0.04217193642959999,0.021343747458109484,0.02089989367330741,0.01916666666666667,0.01855921454276674,0.01835226295462103,0.01929306150465037,0.01715938356831167,0.03201562118716425,0.04576510072581992
SU3nf6,0.020682789409984775,0.020682789409984775,0.002499999999999991,0.045061686115319265,0.0033333333333333214,0.002499999999999991,0.014648663192705793,0.027499999999999983,0.0660439668369152,0.014166666666666656,0.02583333333333335,0.09221050795748702,0.01624465724134828,0.024209731743889924,0.016158932858054448,0.017795130420052197,0.032797781090257376,0.17248188310660337,0.09376388786023468,0.1143945414393148,0.049867881001257254,0.0,0.0694272200861369,0.07490735018081411,0.05250000000000002,0.043051971176964965,0.08674675786448736,0.021554195260629266,0.08103497187428811,0.0990265116016918,0.1371738556236817,0.05838688018534451,0.017873008824606025,0.03179797338056486,0.028087165910587845,0.15478479684172258,0.10280780342194089,0.017179606773406908,0.11404494727957046,0.07312945143146272,0.04031990134467647,0.10725100362130778
SU5adj1a2A2nf1,0.0,0.0,0.005527707983925673,0.0,0.004166666666666652,0.0055901699437494795,0.08563893844378138,0.025276251480171815,0.044534630719624616,0.014166666666666656,0.022684429314693662,0.04129837231121289,0.018333333333333326,0.03157882553582736,0.01404358295529392,0.06750000000000002,0.02662757551445075,0.0986154146165801,0.09073771725877465,0.0884904263497219,0.01715938356831167,0.0694272200861369,0.0,0.12221622460031875,0.05044248650140518,0.07772815877574012,0.03997394985070485,0.02386303510546058,0.10253725610181348,0.0430196983304677,0.045368858629387325,0.01909406539564933,0.08434798950380104,0.06067330549755797,0.09303897032964198,0.13457752825457567,0.12588575067187796,0.06950219820664347,0.037351558051691616,0.07874448834327673,0.02327373340628157,0.07186020379103367
SU5adj1s1A1F8nf0,0.02940379794062891,0.038369548110737776,0.0,0.024734703466093043,0.0,0.002499999999999991,0.037831864876053875,0.03763863263545404,0.06823672031978088,0.02945099507845381,0.023333333333333345,0.03504956807468849,0.02539958442354696,0.02148966159704605,0.026874192494328486,0.07446102634562891,0.03926406329796582,0.12908868613820845,0.10973769229900504,0.12179217270963406,0.03575572992154157,0.07490735018081411,0.12221622460031875,0.0,0.07575545451575674,0.06635866350539484,0.05072392597844399,0.0525,0.06324555320336758,0.07217359474058208,0.13536216852084879,0.047470751228753744,0.057130455003342046,0.08531396264517445,0.08310385069297331,0.03778594682918212,0.05490522136676377,0.053255151028901514,0.06519734998022882,0.038944404818493074,0.04146618434874909,0.022988523706889516
SU5s1S1a1A1nf1,0.010573814617041275,0.005000000000000016,0.009718253158075516,0.009718253158075512,0.008374896350934096,0.011666666666666676,0.029166666666666674,0.024452334585202014,0.035901098714230015,0.01699673171197594,0.025289984842489215,0.06479133172475056,0.03651483716701109,0.050723925978444,0.05710613899670606,0.07995224268969016,0.034359213546813844,0.08433152171967227,0.027436796055257225,0.06489842490812513,0.018181186857726194,0.05250000000000002,0.05044248650140518,0.07575545451575674,0.0,0.11775976015223157,0.02576604138956718,0.0214734978778752,0.08467257197253693,0.03456073558887953,0.10391302452852896,0.01980810720667452,0.06902093080282885,0.07463336310852467,0.05126185499743232,0.057759078170544875,0.06647890225059709,0.06058167122891947,0.06591239977761729,0.053287740929160575,0.029344694769431686,0.04153311931459036
Sp4a3nf0,0.0,0.0,0.002499999999999991,0.01600781059358214,0.0038188130791298527,0.002499999999999991,0.006454972243679048,0.02473470346609305,0.025563102750296603,0.014166666666666656,0.02358495283014152,0.06792561290771608,0.05233439489369194,0.06823672031978091,0.06449052471315286,0.14207050284199665,0.026299556396765837,0.08515100965017648,0.09784128303873915,0.09433981132056604,0.01715938356831167,0.043051971176964965,0.07772815877574012,0.06635866350539484,0.11775976015223157,0.0,0.07323857514239943,0.020749832663314545,0.06510674994874871,0.08339997335464536,0.05835713800003863,0.01818118685772619,0.07790663928346829,0.10105004260816079,0.06716480559869961,0.0421307488658818,0.0704154339142587,0.09888615788987973,0.05492419017761361,0.043269183285823895,0.09704308894048617,0.03118047822311618
SU3adj2nf2,0.0,0.0,0.002499999999999991,0.005335936864527385,0.005527707983925673,0.005335936864527377,0.039272905559827265,0.061599062041921074,0.10949378470437895,0.01943650631615102,0.021746647251166484,0.04167499916683331,0.04666666666666665,0.05126862805090674,0.022422706745122856,0.03753701876518403,0.045,0.050110987927909696,0.09177644941196335,0.02629955639676583,0.018929694486000914,0.08674675786448736,0.03997394985070485,0.05072392597844399,0.02576604138956718,0.07323857514239943,0.0,0.03232860790211803,0.029107081994288284,0.037537018765184026,0.05983774357005414,0.039405301391789625,0.045192489543187504,0.06366143084928093,0.052730973398521265,0.04266308578723402,0.02892759159618298,0.05823801736552048,0.031896098681674416,0.0403199013446765,0.09040418500637383,0.04655492574487808
SU6adj1s1A1F8nf1,0.0075000000000000075,0.0,0.002499999999999991,0.02549509756796393,0.002499999999999991,0.0,0.024494897427831758,0.14211693151142202,0.030743111242827845,0.050833333333333335,0.02357022603955158,0.022189211592823905,0.06023103666530883,0.046703854230673504,0.04082482904638629,0.03969501787938182,0.038873012632302015,0.046554925744878066,0.0698659430624106,0.020138409955990946,0.03424787098005752,0.021554195260629266,0.02386303510546058,0.0525,0.0214734978778752,0.020749832663314545,0.03232860790211803,0.0,0.02056493779875511,0.036742346141747664,0.03391164991562635,0.02849220166213125,0.030287969742310426,0.021147629234082543,0.019790570145063198,0.023629078131263054,0.019436506316151007,0.022360679774997894,0.021147629234082525,0.030057814661452385,0.03135814620371129,0.03790521805181387
Sp3a3nf1,0.0,0.0,0.0065085413965888924,0.0,0.0058333333333333475,0.002499999999999991,0.010671873729054756,0.01643590243609665,0.030103986446980723,0.014166666666666656,0.023629078131263054,0.019166666666666683,0.031666666666666676,0.04297932319409209,0.038450906650197764,0.07897344842132423,0.028198207192814385,0.06795116710632064,0.1231558407511033,0.09935905707192587,0.015920810978785657,0.08103497187428811,0.10253725610181348,0.06324555320336758,0.08467257197253693,0.06510674994874871,0.029107081994288284,0.02056493779875511,0.0,0.05289533690852784,0.08490599376827161,0.020086617988656578,0.08027729719194864,0.027751376342244508,0.02688710967483613,0.05838688018534454,0.02108185106778919,0.05482928049865327,0.044221663871405324,0.07692438567262731,0.04385107372307622,0.04594682917363408
SO12s2nf1,0.0,0.0412394767721954,0.008539125638299679,0.016666666666666646,0.009464847243000467,0.00897527467855751,0.05107184482014854,0.0984215705806179,0.07939003575876369,0.02505549396395483,0.024790791301072528,0.058925565098878974,0.06282692274990255,0.04169998667732268,0.05674014843516401,0.04472912300106549,0.04534589286804264,0.04595438559654079,0.08692669325356854,0.041365578819969516,0.04000000000000002,0.0990265116016918,0.0430196983304677,0.07217359474058208,0.03456073558887953,0.08339997335464536,0.037537018765184026,0.036742346141747664,0.05289533690852784,0.0,0.04346933785248324,0.038631089954997554,0.05193478816960961,0.0447524052736585,0.03841476857205369,0.04564354645876384,0.05183440513361328,0.053359368645273735,0.033911649915626334,0.05939509893735154,0.026418112473578923,0.0465176191231762
SU6s2S2nf1,0.005000000000000016,0.008975274678557526,0.004082482904638616,0.02387758130315733,0.004166666666666652,0.007264831572567792,0.011666666666666662,0.025124689052802202,0.0189296944860009,0.024734703466093046,0.025603819159562034,0.05002777006601211,0.05676462121975466,0.07382881852260975,0.08652632868413843,0.11787764371961669,0.04123947677219542,0.09835098711587326,0.10187478698000905,0.06572248051043451,0.024565671621639473,0.1371738556236817,0.045368858629387325,0.13536216852084879,0.10391302452852896,0.05835713800003863,0.05983774357005414,0.03391164991562635,0.08490599376827161,0.04346933785248324,0.0,0.035746017649212,0.09854496999396324,0.13472193585307482,0.10666666666666667,0.05807083796728115,0.032499999999999994,0.10138280042602009,0.047029836865074864,0.11308796969124915,0.03583333333333333,0.034651038143819646
Sp2adj2nf2,0.004082482904638616,0.0,0.005833333333333348,0.002499999999999991,0.007861650943380528,0.008498365855987991,0.034044497026359165,0.08411714714874992,0.02022443516585266,0.05151186486841862,0.02594063736045564,0.02549509756796391,0.02594063736045563,0.02422406975624771,0.023702437755546493,0.033426951866885976,0.038233565823181555,0.04787860807407741,0.04916666666666668,0.019525624189766635,0.059049179126856255,0.05838688018534451,0.01909406539564933,0.047470751228753744,0.01980810720667452,0.01818118685772619,0.039405301391789625,0.02849220166213125,0.020086617988656578,0.038631089954997554,0.035746017649212,0.0,0.035049568074688495,0.03535533905932738,0.02708012801545319,0.02549509756796391,0.03253203549323855,0.04353319295536326,0.024381231397212967,0.022438186696393768,0.033911649915626334,0.02477678124553085
Sp2adj1a2nf4,0.0033333333333333214,0.0,0.0033333333333333214,0.019999999999999997,0.004082482904638616,0.0033333333333333214,0.0709264094365107,0.037822685726367405,0.034920544732928285,0.027500000000000007,0.025603819159562047,0.08938058451861282,0.022189211592823915,0.025563102750296603,0.05280993172584953,0.0337577151675485,0.024565671621639466,0.0494694069321861,0.07518957522304685,0.0961371994137083,0.04217193642959999,0.017873008824606025,0.08434798950380104,0.057130455003342046,0.06902093080282885,0.07790663928346829,0.045192489543187504,0.030287969742310426,0.08027729719194864,0.05193478816960961,0.09854496999396324,0.035049568074688495,0.0,0.04720669679422848,0.03818813079129866,0.1195942213394016,0.1004296326345522,0.04378768218473217,0.11116804097101528,0.09603601754897305,0.042946995755750415,0.05014562127776795
SU3adj1nf3,0.01674979270186814,0.0,0.00816496580927727,0.002499999999999991,0.007861650943380519,0.0065085413965888924,0.021794494717703353,0.020412414523193142,0.03210226714043038,0.014433756729740633,0.028000496027352426,0.03772156765918758,0.04069705149024927,0.04515405728048021,0.05530847835348373,0.10646139101936335,0.03179797338056485,0.06300352723811933,0.09552850069191102,0.05674014843516399,0.021343747458109484,0.03179797338056486,0.06067330549755797,0.08531396264517445,0.07463336310852467,0.10105004260816079,0.06366143084928093,0.021147629234082543,0.027751376342244508,0.0447524052736585,0.13472193585307482,0.03535533905932738,0.04720669679422848,0.0,0.056770737767503666,0.07986099033807295,0.04813176359397884,0.046285646923329385,0.07418071028089296,0.05047689240302603,0.030230595245361754,0.07729812416870155
Sp2s1a1nf2,0.005000000000000016,0.0,0.004166666666666652,0.0,0.005335936864527377,0.00816496580927727,0.017658016750347578,0.0190029237516523,0.02790111507130534,0.014907119849998582,0.022360679774997897,0.06545248488619648,0.048023431780746355,0.05555277770832983,0.04490731195102494,0.06660935036130856,0.033134825586785065,0.0970967444241967,0.08735702604828074,0.06502670391633134,0.02089989367330741,0.028087165910587845,0.09303897032964198,0.08310385069297331,0.05126185499743232,0.06716480559869961,0.052730973398521265,0.019790570145063198,0.02688710967483613,0.03841476857205369,0.10666666666666667,0.02708012801545319,0.03818813079129866,0.056770737767503666,0.0,0.07511102892829166,0.06457123542603506,0.04051748593714407,0.07705066875475876,0.09350059417517684,0.024734703466093046,0.04245913067618999
