Theories,SU2nf4,SU2adj1nf2,SU6s1a1A2F8nf1,SU6adj1s1A1F8nf1,SU3adj1nf2,SU5s1a1A2F8nf0,SU3adj1nf3,SU3nf6,SU5s1a1A2F8nf1,SU6s2S2nf1,SU10s2A2F16nf1,SU8s1S2a1f8nf1,Sp2adj1a2nf4,SU5adj1s1A1F8nf0,SU9s2A2F16nf0,SO5adj1nf2,SU7a2A2nf1,SU3adj1nf4,Sp2s1a2nf0,Sp2adj1nf1,SU5adj1nf2,SU5s1S1a1A1nf1,SU4adj2a1A1nf1,Sp2s2a1nf1,SU5adj1nf4,Sp2s1a1nf2,Sp2s1a2nf1,Sp2nf5,SU5adj1a2A2nf1,SU3nf5,Sp3a3nf1,SU4a3A3nf1,Sp2s2nf1,Sp2adj2nf2,SU2nf5,SU4adj2a1A1nf0,Sp4a3nf0,SO12s2nf1,SU2adj1nf3,SU3adj2nf2,SU5a3A3nf0,SU7s1S2a1f8nf0,Sp5a3nf1,SU3adj2nf1,SU4s1S1a2A2nf1,SU4adj1a2A2nf1
SU10s2A2F16nf1,0.002499999999999992,0.002499999999999992,0.009048054152723521,0.0213437474581095,0.002499999999999992,0.005527707983925673,0.002499999999999992,0.030993079673603287,0.0035572912430182533,0.002499999999999992,0.0,0.08859717758790746,0.023122393079618622,0.0548011275453974,0.016482781887940882,0.002499999999999992,0.011320935484619352,0.002499999999999992,0.002499999999999992,0.002499999999999992,0.002499999999999992,0.002499999999999992,0.002499999999999992,0.002499999999999992,0.002499999999999992,0.002499999999999992,0.002499999999999992,0.009497400554043751,0.002499999999999992,0.06421655107601752,0.0037781862524265135,0.010700755713476787,0.002499999999999992,0.002499999999999992,0.0,0.002499999999999992,0.011506841765115548,0.002499999999999992,0.004129463540921806,0.002499999999999992,0.00735455683048541,0.03350534322598946,0.002499999999999992,0.002499999999999992,0.006718548123582142,0.002499999999999992
SU8s1S2a1f8nf1,0.04349329450233296,0.07481252288385223,0.05025321683702583,0.048339718607597726,0.08430223771615211,0.04682924721861038,0.04339116511314882,0.09217242631524628,0.0532609462463983,0.09112677710844842,0.08859717758790746,0.0,0.08513288450822842,0.07741034240404257,0.04551573462842748,0.0823647413477633,0.100437315381225,0.08853227074328864,0.08003712487355284,0.06403606237075024,0.06997629669227597,0.08955522814938773,0.09879091588667652,0.05488765180792173,0.043412498911354944,0.058616376804009565,0.06114960908589707,0.008871510790372964,0.0719594578929477,0.1329578045011942,0.03714336588988173,0.061561471837625975,0.07860718482538882,0.096524880052429,0.08078320324130463,0.07169088738001037,0.08494233701331717,0.08589399151150083,0.10972890275021177,0.07439519515216285,0.04797520578768132,0.05662103282371924,0.07434902674398489,0.0723268472941146,0.05891508851152638,0.06494834129550221
Sp2adj1a2nf4,0.07024208579821611,0.025178375985832575,0.06112121128655584,0.05314201797141386,0.0354816941151906,0.04701014468924452,0.06100748790310018,0.06640051037287123,0.047587638450897446,0.027058749526279402,0.023122393079618622,0.08513288450822842,0.0,0.05353621711710565,0.0275,0.042404576971691955,0.06363233512982275,0.07251862255506478,0.031452737422329784,0.030918301344425303,0.05845555977950945,0.0316764117558854,0.024408116945792976,0.02774998609720483,0.09071432911162844,0.04181824281457515,0.036472550138155216,0.01817481978106177,0.03249525131499511,0.097072901203931,0.0800853133065446,0.09411871935663667,0.03511884584284246,0.023871117420715363,0.04301880151690208,0.026293687924887184,0.07844948048046158,0.03738769190753608,0.04621474298463428,0.024381231397212988,0.07371114795831994,0.05272585164887112,0.08387969044492119,0.03019995094428197,0.04937963917883665,0.036998707017781775
SU5adj1s1A1F8nf0,0.017293758240303752,0.08248129230466089,0.0524705972926449,0.052648965614216135,0.05741338081228361,0.05950217860935226,0.095250238974458,0.034704439891001665,0.059524867715461664,0.034766638258572964,0.0548011275453974,0.07741034240404257,0.05353621711710565,0.0,0.04283906144146,0.04717644840331473,0.09122325415575479,0.0415414786020484,0.029244604862781905,0.05612211113299901,0.10569763829310824,0.03358814642469743,0.07165159186845713,0.04146246257121175,0.07650798796349453,0.1135577842790637,0.04137303947091304,0.0014958791130929125,0.05964141820439969,0.09698423252273891,0.11052065334051737,0.018191793700036596,0.04219662967057387,0.07507198191826163,0.009525793444156808,0.041782247101364786,0.08553751613570894,0.029886617014028366,0.13021853663726457,0.08501316165348154,0.08402904039455425,0.04617214835753928,0.05751811308912467,0.03296673407475415,0.09314299374590992,0.08510568955752447
SU9s2A2F16nf0,0.0,0.0,0.0014958791130929125,0.03739181926769742,0.0,0.0029917582261858445,0.0,0.025970365352516903,0.003298428357510538,0.0,0.016482781887940882,0.04551573462842748,0.0275,0.04283906144146,0.0,0.0,0.004487637339278759,0.0,0.0,0.0,0.0,0.005306936992928563,0.0,0.0,0.0,0.0,0.0,0.012972549365372907,0.0,0.04408185427750528,0.0029917582261858445,0.009497400554043755,0.0,0.0014958791130929125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013791323985896012,0.0,0.0,0.006211299937499436,0.0
SO5adj1nf2,0.0,0.051313007038742364,0.021829869671542778,0.03308821915597121,0.05440474743264486,0.007682953714410751,0.0404107002087074,0.025970365352516903,0.010704360482220949,0.03393439567572321,0.002499999999999992,0.0823647413477633,0.042404576971691955,0.04717644840331473,0.0,0.0,0.0476743065620554,0.022119554501798283,0.019922690085601224,0.08061348491795454,0.03083208205669247,0.02913490333933841,0.08340922470226,0.015166259660798554,0.017338318371474704,0.0683632500004007,0.009525793444156818,0.01418843643235793,0.0437585970389227,0.058012344365362734,0.006966631224435819,0.010247703747609282,0.03345002721953535,0.02849626356273813,0.003333333333333322,0.0884629552097625,0.04997221450188317,0.018817266171599935,0.024121925378182744,0.039670712523204886,0.02266230894930126,0.04280031873655402,0.024185816167822487,0.029496808783240635,0.0173672211470451,0.10549120845704818
SU7a2A2nf1,0.0,0.05191472709057507,0.017471316881684865,0.06623762404786401,0.05815050714724233,0.03760684367715568,0.06597383038975603,0.024901038701127753,0.010526275178609129,0.03986861137335368,0.011320935484619352,0.100437315381225,0.06363233512982275,0.09122325415575479,0.004487637339278759,0.0476743065620554,0.0,0.08698658900466591,0.04031607374818554,0.04496569337002281,0.0630506606029559,0.022804861946415334,0.08603222192804591,0.04805154125815269,0.02599263903397686,0.06660935036130856,0.04355357138337697,0.012111238531439803,0.03645667985668524,0.06108332701733078,0.01860074338087022,0.012573855886395847,0.014907119849998597,0.07070031082405002,0.003333333333333322,0.03940236409527094,0.0395782160434902,0.04853168113793375,0.055039267688208944,0.06382605605940857,0.021509400758451036,0.05217491947499509,0.06392269636921702,0.010397204040118284,0.03367418324598164,0.04210510071443649
SU3adj1nf4,0.0,0.03678851806920734,0.05907204222675483,0.0927445050117609,0.046234773936807076,0.045779429581849385,0.07724220364989179,0.025903429393055045,0.011320935484619366,0.015468506435917616,0.002499999999999992,0.08853227074328864,0.07251862255506478,0.0415414786020484,0.0,0.022119554501798283,0.08698658900466591,0.0,0.012865040196566013,0.030256108453755783,0.0754027253330695,0.017708197167232483,0.02212478639082207,0.013520103915153294,0.07676121384278184,0.0758618180120854,0.022203116787102854,0.0,0.07002259335562283,0.06571308755904876,0.09542788628845073,0.02460176647276058,0.015166259660798554,0.026569556978329373,0.003333333333333322,0.02290614236454255,0.06532445139928297,0.009362388636862635,0.06082318535347527,0.027532248207475244,0.06847151791388956,0.047110980083675244,0.08750484995377172,0.012533904636309426,0.03086209869406921,0.09343455159681971
Sp2s1a2nf0,0.0014958791130929125,0.01887254194607002,0.0184758768314621,0.04063158778494789,0.042382735828357,0.006431020501550128,0.028539554531202938,0.02572408200620051,0.010573814617041275,0.005129495920172052,0.002499999999999992,0.08003712487355284,0.031452737422329784,0.029244604862781905,0.0,0.019922690085601224,0.04031607374818554,0.012865040196566013,0.0,0.017892425461319902,0.03086209869406923,0.008521034250098874,0.07630348761506396,0.03422420629169209,0.0131468439624436,0.014489779284161081,0.07376765325443575,0.013088021099321945,0.012422599874998833,0.07055172780518061,0.00657342198122181,0.00931280811902234,0.011320935484619358,0.03021144619976808,0.003333333333333322,0.0257735269483636,0.03939061271890005,0.00596414182043998,0.01952562418976663,0.012047360245667453,0.02682246156571847,0.022811627964053116,0.0,0.02798395704420395,0.018954135676924416,0.03500991922933334
Sp2adj1nf1,0.0014958791130929125,0.062001095171530116,0.019454362549881248,0.033505343225989484,0.05709600427090939,0.006508541396588882,0.04322011562989771,0.026211391360189903,0.011114582790968093,0.09243324251040669,0.002499999999999992,0.06403606237075024,0.030918301344425303,0.05612211113299901,0.0,0.08061348491795454,0.04496569337002281,0.030256108453755783,0.017892425461319902,0.0,0.02742695123999362,0.040065532738006206,0.10010950794128855,0.016170866197586533,0.01535586106787251,0.02104705193279402,0.01809610830544704,0.013877773329774221,0.02493974219475295,0.06760965030833109,0.006922186552431742,0.009065093817822618,0.09791183991255464,0.03285419528991918,0.003333333333333322,0.06295206877429019,0.0539411258848793,0.02577352694836359,0.022145701586660824,0.044798072324047804,0.020853693754581633,0.04855949640758257,0.012120791238484129,0.08281505499203229,0.014582671942674097,0.08331898024541469
